PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13032, filenames: A: 013031_013031.png & B: 013032_013031.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
17	625	0.807849586	3.231262207	1
17	633	0.8822796941	2.886876345	1
17	641	0.9186797142	1.80300808	1
17	649	0.8077189922	1.656574726	1
17	657	-1.659126043	0.7984496355	1
17	665	1.63399899	1.453046083	1
17	673	1.501048326	2.417229176	1
17	681	1.199980259	3.406551123	1
17	689	-1.616611481	3.636984587	1
17	697	0.9264199734	2.993054628	1
17	705	0.8690433502	2.627147436	1
17	713	0.7194311619	3.488371849	1
17	721	0.04222106934	4.839265347	1
17	729	1.146261692	5.954185009	1
17	737	0.9814136028	5.542534828	1
17	745	0.8642468452	5.587890148	1
17	753	0.9608876705	5.027439594	1
17	761	0.9684209824	4.76524353	1
17	769	-0.2037732601	3.764098406	1
17	777	1.252777696	3.665160418	1
17	785	1.205544233	3.745946884	1
17	793	1.132539511	4.438571453	1
17	801	0.9605877399	4.954549789	1
17	809	0.7310775518	4.950247288	1
17	817	0.56292063	5.170035839	1
17	825	0.3088777065	4.985024929	1
17	833	0.6334087849	5.15112257	1
17	841	0.8268965483	6.612313271	2
17	849	1.193529487	6.263087273	1
17	857	1.289018154	6.602362156	1
17	865	0.8697955608	6.259126663	1
17	873	0.06534308195	6.742781162	1
17	881	1.6628654	5.451734066	1
17	889	1.733846784	4.805404186	1
17	897	1.334024906	7.276944637	1
17	905	1.182159662	11.29057121	1
17	913	1.498410702	10.99062634	1
17	921	1.604571462	10.84842396	1
17	929	1.804965496	13.04566288	1
17	937	0.4071469307	11.1268034	1
17	945	2.397288799	10.9973917	1
17	953	2.581822872	11.08988953	1
17	961	2.506481647	13.5139389	1
17	969	2.663306475	10.7953968	1
17	977	2.738412857	10.96353436	1
17	985	2.785999298	9.7128582	1
17	993	-0.4959778786	8.547685623	1
17	1001	-0.433147192	8.898781776	1
17	1009	-0.5332655907	9.45284462	1
17	1017	1.255730033	8.950078964	2
17	1025	1.544353247	8.617848396	1
17	1033	0.8591988087	8.893622398	1
17	1041	-1.890822172	9.753977776	1
17	1049	-0.9473329782	9.92061615	2
17	1057	0.3973436356	10.2693758	1
17	1065	1.69367969	9.589263916	2
17	1073	3.792020321	9.82948494	1
17	1081	2.674205542	7.467345238	2
17	1089	4.033053875	6.483755589	1
17	1097	3.807647705	4.975068569	1
17	1105	4.966112614	2.880583286	1
17	1113	-0.294031471	1.849506855	2
17	1121	-0.9464086294	1.277596593	2
17	1129	-1.519417763	0.2299809456	1
17	1137	-2.761115074	-0.079195261	1
17	1145	-6.28076601	1.180432916	1
17	1153	-5.321455956	2.217472315	1
17	1161	-3.289709091	2.03049612	1
17	1169	1.388250351	1.836065412	1
17	1177	4.003922462	1.560059547	1
17	1185	4.242218971	4.031523228	1
17	1193	1.576313972	3.714723587	1
17	1201	-1.807143092	3.450241089	2
17	1209	-5.396975517	2.961416006	2
17	1217	-6.753275394	2.059845924	2
17	1225	-6.123812675	0.7365634441	1
17	1233	-9.093024254	1.163789392	1
17	1241	-5.370931625	0.7347993851	1
17	1249	-6.626949787	1.626104593	2
17	1257	-7.066565037	1.65165329	2
17	1265	-7.93168354	1.860394597	1
17	1273	-3.873223782	3.233837128	1
17	1281	-7.339077473	-1.095996141	1
17	1289	-5.983923435	-0.4875993729	1
17	1297	-3.482364893	0.8352422714	2
17	1305	0.007843017578	1.343390226	1
17	1313	0.3721456528	1.001195908	1
17	1321	1.72515738	2.660222292	1
17	1329	2.102219105	-2.5713346	1
17	1337	-1.853185177	-0.4852045774	1
17	1345	-0.1437473297	0.2384661287	1
17	1353	-0.3445944786	-0.07336952537	1
17	1361	0.4401376247	0.2245808542	1
17	1369	0.6844584942	0.05528989434	1
17	1377	0.5186629295	-0.4551711082	1
17	1385	0.08907771111	-0.1534203738	1
17	1393	-0.2266423702	-0.3482945561	1
17	1401	-0.2682930827	-0.3620794415	1
17	1409	-0.1385612488	-0.2700452805	1
17	1417	0.08403813839	-0.01282990724	1
17	1425	0.5858831406	0.4661393166	1
17	1433	0.8058426976	0.2854841948	1
17	1441	0.7902189493	0.5039166212	1
17	1449	0.7810867429	0.142624855	1
17	1457	0.751737833	0.134723857	1
17	1465	0.8775755167	0.6000937223	1
17	1473	0.980004549	1.910882235	1
17	1481	1.036046028	2.591509581	1
17	1489	1.105964303	2.62319231	1
17	1497	1.111877799	5.867302418	1
17	1505	1.030192852	4.377080441	1
17	1513	0.870585084	1.298610091	1
17	1521	0.7150266171	2.019692898	1
17	1529	0.7874573469	3.784767151	1
17	1537	0.8989982009	0.5337046981	1
17	1545	0.9229373932	1.238902569	1
17	1553	0.9400979877	2.306985378	1
17	1561	0.9705857635	6.18571043	1
17	1569	0.9753770828	2.330741882	1
17	1577	0.9243118167	1.389357328	1
17	1585	0.932548821	-1.626428843	1
17	1593	0.9112022519	0.2694686651	1
17	1601	0.8930089474	0.2255524099	1
17	1609	0.892031312	-0.1233782172	1
17	1617	0.8272934556	-0.107229583	1
17	1625	0.8058242202	0.1406323314	1
17	1633	0.8585951328	0.1340995431	1
17	1641	0.8391845822	0.6938056946	1
17	1649	0.8324686289	0.8355231881	1
17	1657	0.8732329011	0.2985997796	1
17	1665	0.8667823076	0.5991203189	1
17	1673	0.9024989605	0.3099634945	1
17	1681	0.8721134067	0.175486505	1
17	1689	0.7821235657	0.9292994738	1
17	1697	0.7499909401	0.6526976824	1
17	1705	0.6703535914	0.7202073932	1
17	1713	0.5951585174	0.8426529169	1
17	1721	0.5580503941	0.6723564267	1
17	1729	0.6055294275	0.7120819092	1
17	1737	0.5824564695	0.54658705	1
17	1745	0.4842838645	0.540828526	1
17	1753	-0.539521873	0.1687845588	2
17	1761	0.4731526673	1.525113463	1
17	1769	0.4327305555	0.4296528697	2
17	1777	0.5719239712	0.172550723	2
17	1785	0.6763781309	-0.09768932313	2
17	1793	0.7129651904	-0.5039212704	2
17	1801	0.6580370069	-1.468877673	2
17	1809	0.467374146	-3.445957899	1
17	1817	0.4734115601	-3.497563601	1
17	1825	0.676317811	-1.54161787	2
17	1833	0.753439188	-0.7789274454	2
17	1841	0.7496375442	-0.4651653767	2
17	1849	0.7012752891	-0.365988642	2
17	1857	0.5967985392	-0.3718295395	2
17	1865	0.3934810162	-0.5320842266	2
17	1873	0.05550550297	-1.001695633	2
17	1881	-0.1241111532	-1.920665979	2
17	1889	0.3735337853	-3.95689559	1
17	1897	0.3507572412	-3.843517303	1
17	1905	0.3616376519	-3.683897018	1
17	1913	0.3751971722	-3.587446928	1
17	1921	0.3671936989	-0.04956272244	1
17	1929	0.3046851754	0.1030644551	1
17	1937	0.1986175179	0.1819829941	1
17	1945	0.1180010438	0.2425775975	1
17	1953	0.08820533752	0.2707755566	1
17	1961	-3.309381962	-1.360324025	1
17	1969	-3.324132442	-1.365174294	1
17	1977	-3.270543098	-1.408890724	1
17	1985	-3.157842159	-1.4845047	1
17	1993	-3.071727276	-1.53306973	1
17	2001	-3.040617466	-1.539193034	1
17	2009	-3.033084869	-1.5323627	1
17	2017	-3.035124063	-1.520609975	1
17	2025	-3.052792788	-1.488514066	1
17	2033	-3.093019962	-1.419634461	1
17	2041	-3.162734985	-1.297530413	1
17	2049	-3.26886797	-1.105761409	1
25	9	-2.98097682	-0.5240063667	1
25	17	-2.82790184	-0.8394201398	1
25	25	-2.785556316	-0.9660483599	1
25	33	0.2723248005	0.05454450846	1
25	41	0.3069313765	0.08788076043	1
25	49	0.3567581773	0.0876673758	1
25	57	0.478405714	-0.07989706099	1
25	65	0.5702976584	-0.3578876853	1
25	73	0.51740098	-0.01746219397	1
25	81	0.4292852879	-3.524343729	1
25	89	0.414735198	-3.329556704	1
25	97	0.435757339	-3.228261948	1
25	105	0.4525511861	-3.143760204	1
25	113	0.796828866	-1.100941181	1
25	121	0.8050039411	-1.293426514	1
25	129	0.6837126613	-0.3826227188	1
25	137	0.7227007747	-0.4337380528	1
25	145	0.8282396197	-0.676993072	1
25	153	0.8138840795	-0.8401864767	1
25	161	0.8576722741	-1.045795918	1
25	169	0.873346746	-1.063200116	1
25	177	0.8916979432	-0.9538140893	1
25	185	0.9427563548	-1.22288537	1
25	193	0.9853389263	-1.700326443	1
25	201	0.9314376712	-1.684809685	1
25	209	0.7981502414	-1.354660392	1
25	217	0.8573442101	-0.8384611011	1
25	225	1.057942986	-0.9046236277	1
25	233	1.06859684	-1.489127874	1
25	241	0.9321551919	-1.549021959	1
25	249	0.8688081503	-1.664109349	1
25	257	0.8759067059	-1.698913097	1
25	265	0.9151576757	-1.729553938	1
25	273	0.9678686857	-1.570702672	1
25	281	1.007625818	-1.596516967	1
25	289	1.037144661	-1.445372224	1
25	297	1.040727258	-1.465227723	1
25	305	1.048084736	-1.295283079	1
25	313	1.09024322	-0.7991356254	1
25	321	1.066848516	-0.9684974551	1
25	329	1.045394063	-0.7498341203	1
25	337	0.9667858481	-0.8014845848	1
25	345	0.9935956597	-0.7080683112	1
25	353	1.265080214	-0.2474221736	1
25	361	1.061577559	-0.5720385313	1
25	369	0.7083113194	-0.4453223348	1
25	377	0.7289121151	-0.1075019687	1
25	385	0.9628033042	-0.1615201235	1
25	393	1.071845293	0.09923250973	1
25	401	0.9399454594	0.543484211	1
25	409	0.09945765138	0.3012872338	1
25	417	-1.149302006	0.2234802246	1
25	425	-2.646592617	0.2865583897	1
25	433	-2.845485926	0.4806654751	1
25	441	-1.266353965	0.009175002575	1
25	449	-0.7126647234	0.1214131713	1
25	457	-0.9442335963	0.0540997386	1
25	465	0.4823614955	0.1062652096	1
25	473	0.7288728952	0.4488593042	1
25	481	0.3876498342	-0.1673833728	1
25	489	-1.730837822	-0.07957065105	1
25	497	-1.405422211	1.009788036	1
25	505	-0.8872497678	1.486623526	1
25	513	-0.5264527202	1.199001908	1
25	521	-0.4817680717	0.9185312986	1
25	529	-0.7445898652	0.4603572488	1
25	537	-0.4571787119	0.957896471	1
25	545	-0.4056874514	1.23525393	1
25	553	0.04493823647	1.332316756	1
25	561	0.3786131144	1.294019938	1
25	569	0.439072907	0.864346981	1
25	577	-2.448198795	2.107374907	1
25	585	-3.057918072	3.489871025	1
25	593	-2.714702368	2.581462622	1
25	601	0.4366780519	3.010704756	1
25	609	0.6013201475	3.709436893	1
25	617	0.5701659918	3.802540064	1
25	625	0.6974546313	3.242237568	1
25	633	0.5704499483	2.514491558	1
25	641	0.4345347881	1.64507401	1
25	649	0.4107681513	1.420290589	1
25	657	0.2318857908	0.7230451107	1
25	665	2.099795103	1.519767165	1
25	673	-0.2378612757	2.211071014	1
25	681	0.4266554117	2.518899679	1
25	689	0.5443472266	2.998528481	1
25	697	0.3818234205	2.797209024	1
25	705	0.3890619278	2.715984106	1
25	713	0.5488590002	3.558423996	1
25	721	0.551399231	4.806009293	1
25	729	0.624252677	5.551766396	1
25	737	0.7089240551	5.472633839	1
25	745	0.3723105192	5.846786022	1
25	753	0.1981979311	5.50885725	1
25	761	0.0755405426	4.943875313	1
25	769	0.5729622245	4.372097969	1
25	777	1.038602352	4.021375656	1
25	785	0.7729717493	2.972699165	1
25	793	0.5891886353	4.683773994	1
25	801	0.591458559	5.198984146	1
25	809	0.7189546824	4.940337181	1
25	817	0.7808995247	5.041637421	1
25	825	0.4445023537	5.039491177	1
25	833	-0.4665480256	5.284867287	1
25	841	-0.05191189051	7.155096531	1
25	849	0.2467985749	6.465587616	1
25	857	-0.01724463701	6.653780937	1
25	865	-0.3415944576	6.485577106	1
25	873	-1.054029346	6.685933113	1
25	881	0.01420748234	5.588120937	1
25	889	1.645128965	4.535455704	1
25	897	-0.2882757783	8.27712059	1
25	905	-0.6744208336	10.78083229	1
25	913	-0.6854760647	10.43868828	1
25	921	-0.7277314663	10.48753262	1
25	929	-0.8524739742	11.0243845	1
25	937	-1.449201345	11.25515556	1
25	945	-1.630660653	11.01985264	1
25	953	-1.29166007	10.80936527	1
25	961	-1.828415632	10.19444847	1
25	969	-1.477382898	10.46384525	1
25	977	-1.585625768	10.27669048	1
25	985	-1.837378263	9.910280228	1
25	993	-1.711984038	8.68298912	1
25	1001	-2.259598732	8.986763954	1
25	1009	-2.542224884	9.617134094	1
25	1017	-2.056993723	8.796319008	1
25	1025	-0.9687421322	9.201826096	1
25	1033	-3.542158127	9.115096092	1
25	1041	-4.261391163	9.369550705	1
25	1049	-3.58190465	9.538264275	2
25	1057	-4.504305363	9.278772354	1
25	1065	-2.98765564	8.659781456	2
25	1073	-3.479081869	7.464684963	2
25	1081	-7.263655186	5.848866463	1
25	1089	-4.534484386	6.390817165	1
25	1097	-6.725404739	5.178297043	1
25	1105	-5.756496906	3.508882046	1
25	1113	-8.443124771	1.047186136	1
25	1121	-6.561435699	1.632360339	2
25	1129	-7.858644485	1.712940931	1
25	1137	-7.736365795	0.2020919323	1
25	1145	-8.341815948	1.506160975	1
25	1153	-8.098237038	-0.5250204802	1
25	1161	-7.499085426	1.762626767	1
25	1169	-5.763494492	2.472597122	1
25	1177	-4.841480255	2.625822306	1
25	1185	-4.6435256	2.100161076	1
25	1193	-5.378691196	2.866789341	1
25	1201	-7.406141281	2.261597157	1
25	1209	-10.33145905	1.936691046	1
25	1217	-10.13300323	2.276055098	1
25	1225	-9.961700439	1.659476519	1
25	1233	-9.668251991	1.759438753	1
25	1241	-8.979523659	2.289832592	1
25	1249	-7.535913467	2.593736649	1
25	1257	-7.250323296	1.257015705	1
25	1265	-6.959784508	0.7594223022	1
25	1273	-6.577199459	-2.110282421	1
25	1281	-7.527578831	-1.054327488	2
25	1289	-7.234090328	0.08403146267	1
25	1297	-6.12628746	0.1932378411	1
25	1305	-6.776050091	3.956394911	1
25	1313	-3.47245574	3.142199993	1
25	1321	-5.856028557	-0.4548931718	1
25	1329	-1.498891354	-0.9791734219	1
25	1337	0.311090827	-0.4079922736	1
25	1345	-0.4173324108	0.05515670776	1
25	1353	-0.2853262424	0.08589600027	1
25	1361	-0.0728598237	0.1775027215	1
25	1369	-0.1968973875	0.06805461645	1
25	1377	-0.3674773574	-0.1217403635	1
25	1385	-0.02903151512	-0.05101437122	1
25	1393	-0.01708179712	-0.2259709686	1
25	1401	0.1318061948	-0.2378608882	1
25	1409	0.3313155174	-0.2292905152	1
