PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13035, filenames: A: 013034_013034.png & B: 013035_013034.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
9	1833	0.6480266452	-0.2859705687	2
9	1841	0.4579094946	-0.4523336589	2
9	1849	0.07340518385	-0.7435946465	2
9	1857	-0.721359849	-1.134078979	2
9	1865	-2.53186512	-1.185908556	1
9	1873	-2.803813457	-2.112441063	1
9	1881	-3.073509693	-1.982158065	1
9	1889	-3.244070053	-0.9313892722	1
9	1897	-3.3388381	-2.215815544	1
9	1905	-3.329334974	-2.189156294	1
9	1913	-3.138989449	0.5979013443	1
9	1921	-1.363796473	0.9084839225	2
9	1929	-1.393097639	0.8924141526	2
9	1937	-3.227842569	0.1246510744	1
9	1945	-1.359632015	0.02457216382	2
9	1953	-0.9779908061	-0.09140384197	2
9	1961	-1.655961871	-0.4737576246	2
9	1969	-2.832998753	-0.9670660496	2
9	1977	-3.539103031	-1.124559402	1
9	1985	-3.310352802	-1.292335033	1
9	1993	-3.140308857	-1.386546493	1
9	2001	-3.077342749	-1.423621178	1
9	2009	-3.039483786	-1.452460408	1
9	2017	-3.00826931	-1.488610148	1
9	2025	-3.034545422	-1.512783527	1
9	2033	-3.172170639	-1.504179001	1
9	2041	-3.43404007	-1.432381034	2
9	2049	-3.996905327	-1.305430055	1
17	9	-2.898643017	-0.9005404711	2
17	17	-3.149363518	-0.9040026069	1
17	25	-3.040950298	-1.670111179	1
17	33	-3.100287676	-1.615568399	1
17	41	-1.051214218	-0.5820945501	2
17	49	-0.05131328106	0.04441827536	1
17	57	0.1819100976	-0.5149200559	1
17	65	0.4509640932	-1.375332594	1
17	73	0.535803318	-0.881362915	1
17	81	0.4894488454	-3.586064339	1
17	89	0.4772673845	-3.0829916	1
17	97	0.4857795835	-3.369120598	1
17	105	0.4799499512	-3.568431616	1
17	113	0.465783298	-3.423881769	1
17	121	0.4762901068	-3.334757566	1
17	129	0.4976643324	-3.395454407	1
17	137	0.4730470181	-3.37805891	1
17	145	0.4210782647	-3.310378075	1
17	153	0.4371452332	-3.475633621	1
17	161	0.4946402311	-3.827702761	1
17	169	0.4473720193	-3.994273901	1
17	177	0.3007549047	-3.930989981	1
17	185	0.2062525749	-3.926985264	1
17	193	0.2633371353	-4.07254076	1
17	201	0.5389214158	-4.246579647	1
17	209	0.9382021427	-4.373880863	1
17	217	1.072706342	-4.436724663	1
17	225	0.8409007788	-4.473852158	1
17	233	1.078154683	-1.373555303	1
17	241	1.001314998	-1.101200342	1
17	249	0.9732714295	-1.401720166	1
17	257	1.059467554	-1.363007307	1
17	265	1.104465723	-1.406678915	1
17	273	1.066829324	-1.429116488	1
17	281	1.018459439	-1.510863781	1
17	289	1.001791	-1.373294353	1
17	297	0.9753134251	-1.449283361	1
17	305	0.94150877	-1.39664495	1
17	313	0.9225046039	-1.092301011	1
17	321	0.8551878929	-1.474863052	1
17	329	0.8437440395	-1.342998505	1
17	337	0.8144258857	-1.286157966	1
17	345	0.8203905821	-1.144116163	1
17	353	0.8899185061	-0.7721994519	1
17	361	0.8941745758	-1.233549953	1
17	369	0.94434762	-1.244267702	1
17	377	0.9573984146	-0.8535538912	1
17	385	0.8710469007	-0.9676123857	1
17	393	0.8788394332	-0.3162933588	1
17	401	0.9566936493	0.1049000099	1
17	409	0.8520774841	-0.18245022	1
17	417	0.7196779251	0.409758389	1
17	425	0.8092908859	0.8848515749	1
17	433	0.7749144435	-1.585574031	1
17	441	0.4764931202	1.098008037	1
17	449	-0.2017440796	1.249527216	1
17	457	-1.407411337	1.371759772	1
17	465	-1.663044453	0.3734758794	1
17	473	0.5226409435	0.5052969456	1
17	481	0.9078148603	0.2035636604	1
17	489	0.8570867181	0.4229522347	1
17	497	0.4213668108	1.438159943	1
17	505	-0.3796014786	1.34854424	1
17	513	-0.5642632246	1.289830565	1
17	521	-0.2695189714	1.798983693	1
17	529	0.1108453274	1.45767355	1
17	537	0.4459169507	2.169751406	1
17	545	0.6794249415	1.347152591	1
17	553	0.654268682	0.5098827481	1
17	561	0.6314614415	0.2379383445	1
17	569	0.7669223547	0.7844409347	1
17	577	0.8250968456	0.5682677031	1
17	585	0.2591959238	0.419709444	1
17	593	0.08730196953	0.4089842737	1
17	601	0.227968812	0.8324587345	1
17	609	1.165634274	1.390077472	1
17	617	1.588155866	2.396757126	1
17	625	1.532810688	2.954782248	1
17	633	1.425217152	2.347797394	1
17	641	1.576472759	3.107744217	1
17	649	-0.2253382206	1.036512613	1
17	657	0.8156402111	0.7925055623	1
17	665	1.513366818	1.156761646	1
17	673	1.485772491	0.4722851515	1
17	681	0.324378252	1.37776053	1
17	689	1.043792963	1.566188216	1
17	697	0.9926686287	1.334029675	1
17	705	0.7311615944	1.909264088	1
17	713	0.876483798	1.588697076	1
17	721	1.167137384	0.4055497646	1
17	729	0.8717780113	1.176583648	1
17	737	1.59058845	4.380814552	2
17	745	1.837868333	5.538372993	2
17	753	1.213370085	5.489671707	1
17	761	1.816844463	4.331495285	1
17	769	1.524451256	3.832232952	1
17	777	1.306666613	3.168536425	1
17	785	1.21186924	2.208081245	1
17	793	1.260226727	2.302669048	1
17	801	1.661169052	2.778015137	1
17	809	1.872838497	3.492797375	1
17	817	1.842448473	4.508122921	1
17	825	1.640350699	4.405375481	1
17	833	1.503325224	4.268862247	1
17	841	1.305546045	3.7923522	1
17	849	1.691626787	4.01709938	1
17	857	1.521113753	4.677960396	1
17	865	0.2446119189	5.20395422	1
17	873	1.857401609	9.081775665	1
17	881	0.5758302212	9.665073395	1
17	889	0.4326133728	-0.5532009602	1
17	897	2.493869781	-1.233210564	1
17	905	0.6859018803	3.034347296	1
17	913	1.689477205	4.566935539	1
17	921	1.678996325	6.741530895	1
17	929	1.782819748	8.527386665	1
17	937	1.378629684	9.730676651	1
17	945	1.696994305	9.873317719	1
17	953	2.117400646	9.933876038	1
17	961	2.262923717	9.98317337	1
17	969	1.622421265	9.938975334	1
17	977	1.986533165	9.12860775	1
17	985	-1.239040852	8.454877853	1
17	993	-0.9245414734	8.109247208	1
17	1001	0.4883828163	9.072991371	1
17	1009	3.764626503	7.764448166	2
17	1017	3.833614826	6.760468006	2
17	1025	2.898026705	6.85247612	1
17	1033	2.820113897	6.532133579	1
17	1041	2.742471457	7.128109932	1
17	1049	2.605047226	8.033555031	1
17	1057	2.66153717	7.459470272	1
17	1065	2.494160414	6.583518982	1
17	1073	0.5759859085	6.762701988	1
17	1081	1.655151725	7.230097294	2
17	1089	3.527222157	6.942425728	1
17	1097	3.929009438	6.978740692	1
17	1105	4.234897614	5.74389267	1
17	1113	3.442735434	4.777330399	1
17	1121	2.612086773	3.618580341	1
17	1129	3.937278509	0.5398135185	1
17	1137	5.449874878	0.6312198639	1
17	1145	4.116005898	0.3003740311	1
17	1153	-0.5815140009	1.183221698	2
17	1161	-1.644245148	1.493842244	2
17	1169	1.48955369	0.8789339066	1
17	1177	3.524688959	1.470513821	1
17	1185	2.773637295	2.387052059	1
17	1193	4.20337534	4.362354279	1
17	1201	0.5982236862	3.635352612	1
17	1209	0.5231585503	3.523229599	1
17	1217	4.559257984	1.388414383	1
17	1225	4.025019169	1.303683758	2
17	1233	3.980323553	2.028591633	1
17	1241	3.902536392	2.616156101	1
17	1249	3.733685017	4.790180206	1
17	1257	2.09453702	3.615636349	1
17	1265	-4.874933243	4.043678284	1
17	1273	-3.200730085	6.230396748	1
17	1281	-2.476164579	1.529568315	1
17	1289	-3.198273182	1.81232214	1
17	1297	1.25159955	-0.9073493481	1
17	1305	1.639355183	-0.9885753393	1
17	1313	0.844004333	-0.7526163459	1
17	1321	0.7243309617	0.05306637287	1
17	1329	1.212336063	-2.96953845	1
17	1337	1.458449364	-0.2274789214	1
17	1345	-0.1268621683	-0.002224646509	1
17	1353	-0.3708767891	0.1067076325	1
17	1361	0.04105186462	0.2743155062	1
17	1369	0.9542126656	0.1688444018	1
17	1377	1.153178215	-1.494611025	1
17	1385	0.881424427	0.2116190195	1
17	1393	1.493921399	-0.3837272525	1
17	1401	0.04447054863	-0.2438782156	1
17	1409	-0.07272803783	0.01554332301	1
17	1417	-0.1203951836	0.4157811403	1
17	1425	0.1210553646	0.1295035779	1
17	1433	0.404443264	-0.6632958651	1
17	1441	0.3324909806	-1.899467349	1
17	1449	0.3573704958	-0.45889467	1
17	1457	0.4154832363	-0.01556481421	1
17	1465	0.5647240281	0.09517987072	1
17	1473	0.6699252725	3.373108864	1
17	1481	0.8019605875	2.436569691	1
17	1489	0.957487762	2.953018427	1
17	1497	0.9434463978	3.444849491	1
17	1505	0.9118596911	1.175236344	1
17	1513	0.8738057613	0.5171328187	1
17	1521	0.8489544988	1.98556304	1
17	1529	0.8458570838	1.514453411	1
17	1537	0.8363668919	0.4244753122	1
17	1545	0.7899280787	0.9914348125	1
17	1553	0.8330090046	1.596782684	1
17	1561	0.918197453	2.277757168	1
17	1569	0.9600124955	2.771660805	1
17	1577	0.9403846264	2.350631237	1
17	1585	0.8732981086	1.70996213	1
17	1593	0.8185303211	0.08207276464	1
17	1601	0.8938031197	-0.2063507736	1
17	1609	1.025933146	-0.08403339237	1
17	1617	0.9227468371	-0.02082414925	1
17	1625	0.8155995011	0.04249693453	1
17	1633	0.8187670708	-0.05848404765	1
17	1641	0.855496943	1.055559158	1
17	1649	0.8942469954	2.271871328	1
17	1657	0.8975462317	1.794339657	1
17	1665	0.8117698431	0.8463935852	1
17	1673	0.8438020349	0.1471032202	1
17	1681	0.8742254376	-0.1121875569	1
17	1689	0.8193032146	0.6011721492	1
17	1697	0.7944917679	0.3743783832	1
17	1705	0.6969927549	0.5082665682	1
17	1713	0.6306496859	0.5643204451	1
17	1721	0.6176856756	0.4445508718	1
17	1729	0.6708382368	0.4904999137	1
17	1737	0.6416529417	0.392321974	1
17	1745	0.5477659702	0.4100508988	1
17	1753	-0.388189882	0.01479347795	2
17	1761	0.5909502506	1.388753057	1
17	1769	0.1705298126	-1.039346814	2
17	1777	0.4344345927	-3.529443741	1
17	1785	0.4621621966	-3.511839867	1
17	1793	0.6587233543	-1.426906943	2
17	1801	0.7427332401	-0.7202340961	2
17	1809	0.7835933566	-0.3091014922	2
17	1817	0.7952151895	-0.1575091779	2
17	1825	0.7901980281	-0.1154898927	2
17	1833	0.7552960515	-0.1691263318	2
17	1841	0.6522966623	-0.3274358213	2
17	1849	0.4836658537	-0.6443712711	2
17	1857	0.294380486	-1.472733855	2
17	1865	0.4933680296	-4.021231174	1
17	1873	0.4393489957	-3.981764793	1
17	1881	0.392932713	-3.91246295	1
17	1889	0.3724763393	-3.874931335	1
17	1897	0.3635814786	-3.980645895	1
17	1905	0.36371696	-3.928537846	1
17	1913	0.3820284605	-3.05186224	1
17	1921	0.4406977296	1.235136271	1
17	1929	0.4123460054	1.644107461	1
17	1937	0.2559045553	0.6353011727	1
17	1945	0.1269371659	0.04046925902	1
17	1953	0.08162151277	0.1749739498	1
17	1961	-1.156895995	-0.3628030121	2
17	1969	-3.303931475	-1.302881122	1
17	1977	-3.247475147	-1.387939811	1
17	1985	-3.130534172	-1.450253606	1
17	1993	-3.043461561	-1.484897494	1
17	2001	-3.014405012	-1.497761965	1
17	2009	-3.006694555	-1.50169909	1
17	2017	-3.005135775	-1.503115654	1
17	2025	-3.018872976	-1.50165844	1
17	2033	-3.058108091	-1.496680379	1
17	2041	-3.133044004	-1.487534046	1
17	2049	-3.253882647	-1.473572493	1
25	9	-2.615566969	-0.80959934	2
25	17	-2.833052158	-0.8814711571	1
25	25	-2.78388834	-0.9994547963	1
25	33	0.2767785192	0.02864697576	1
25	41	0.3111383319	0.06616324186	1
25	49	0.3600757122	0.06840103865	1
25	57	0.481628418	-0.1002921611	1
25	65	0.5725411177	-0.3789877295	1
25	73	0.5167153478	-0.02898800373	1
25	81	0.4267204404	-3.540352821	1
25	89	0.4124054313	-3.346365929	1
25	97	0.4355276227	-3.250105143	1
25	105	0.4572989345	-3.170607567	1
25	113	0.7988184094	-1.12511456	1
25	121	0.7946998477	-1.308024287	1
25	129	0.6671189666	-0.3766697049	1
25	137	0.737670064	-0.6066223979	1
25	145	0.8773238659	-1.066528797	1
25	153	0.8471415043	-1.197337151	1
25	161	0.8388522863	-1.160289526	1
25	169	0.894841969	-1.297266483	1
25	177	1.038953066	-1.622287989	1
25	185	1.130995989	-1.717964411	1
25	193	1.095220208	-1.730539083	1
25	201	0.9326065183	-1.778311133	1
25	209	0.7756484151	-1.6639117	1
25	217	0.8517426252	-0.7010238767	1
25	225	0.9114297032	-0.6464232802	1
25	233	0.9194990396	-1.350399375	1
25	241	0.9641171694	-1.385481358	1
25	249	0.9684309363	-1.738387227	1
25	257	0.9291440248	-1.793573737	1
25	265	0.8963636756	-1.781659722	1
25	273	0.8830885291	-1.645453334	1
25	281	0.8702973127	-1.648289323	1
25	289	0.8659102917	-1.535277486	1
25	297	0.8578329682	-1.593244195	1
25	305	0.8646330833	-1.422659636	1
25	313	0.922082901	-0.9382863045	1
25	321	0.9280616641	-1.141867399	1
25	329	0.9348800182	-0.9261556864	1
25	337	0.8745901585	-0.884190321	1
25	345	0.8775888681	-0.8070198298	1
25	353	0.7988213301	-0.6382348537	2
25	361	0.9717886448	-0.5694768429	1
25	369	0.7267978787	-0.162742883	1
25	377	0.7511719465	0.3374117613	1
25	385	0.8132307529	0.3047628105	1
25	393	0.7462483048	0.1187146455	1
25	401	0.5633709431	0.1865448952	1
25	409	0.3485725522	0.7764571309	1
25	417	0.3116516471	0.6040114164	2
25	425	0.1762642264	0.7191877961	1
25	433	0.4113470316	0.9395262003	1
25	441	0.1868193746	1.121990681	1
25	449	-0.668215096	1.081171632	1
25	457	-1.059469461	0.787322104	1
25	465	-0.3754712343	0.2527907193	1
25	473	0.4319472313	0.2627167106	1
25	481	0.2939349413	-0.08848047256	1
25	489	0.3375166059	0.397729516	1
25	497	0.09560489655	0.8687953353	1
25	505	-0.1936233044	1.503317595	1
25	513	0.0237673521	1.551880836	1
25	521	-0.02128919959	2.563875198	1
25	529	0.06585133076	1.845630407	1
25	537	1.403741837	2.179798126	1
25	545	0.9280808568	1.611789227	1
25	553	0.6012307405	1.390072584	1
25	561	0.5720535517	1.16576457	1
25	569	0.5998489261	0.831766963	1
25	577	0.5009672642	0.2550441027	1
25	585	0.4146407843	0.2021215856	1
25	593	0.9921767116	0.9271893501	1
25	601	0.04064762592	0.4196308851	1
25	609	0.2023251057	1.183742523	1
25	617	0.4324895442	2.648795366	1
25	625	0.7356903553	2.902680397	1
25	633	0.3041968048	1.978898525	1
25	641	-0.03185608983	1.422095776	1
25	649	-0.2336255312	0.3209479451	1
25	657	0.1748465896	0.508331418	1
25	665	0.3346045017	1.467112184	1
25	673	3.20344162	3.464217663	1
25	681	0.08067709208	1.470239878	1
25	689	0.01979154348	1.642879486	1
25	697	0.2139030695	0.9488340616	1
25	705	0.2993552983	1.948137045	1
25	713	0.4786860943	1.833444595	1
25	721	0.679008007	0.7731046677	1
25	729	0.5648698211	1.557328701	1
25	737	3.083549976	5.394562244	1
25	745	2.9233253	5.532607079	1
25	753	0.6487931013	5.742050648	1
25	761	-0.114253819	5.287953854	1
25	769	-0.4654380679	4.790286064	1
25	777	0.0009136795998	3.7434237	1
25	785	0.1588913202	2.803102493	1
25	793	0.3531327248	2.282057047	1
25	801	-0.1472970247	2.922619343	1
25	809	-0.1458794475	3.589641333	1
25	817	0.5625452399	4.472976208	1
25	825	0.3181371689	4.266200542	1
25	833	0.05683326721	4.26033926	1
25	841	0.2716135979	3.789165974	1
25	849	-0.2245339155	4.435210228	1
25	857	0.2505361438	4.844456196	1
25	865	0.6286210418	5.676515102	1
25	873	0.4667734504	6.770586491	1
25	881	1.99822557	8.622079849	1
25	889	-1.110708594	0.3475241661	1
25	897	-2.519678116	1.141449928	1
25	905	0.1193288565	3.455095291	1
25	913	0.5686626434	5.293485165	1
25	921	1.699130058	7.326383114	1
25	929	0.3278394938	8.968900681	1
25	937	-0.2295517921	9.545018196	1
25	945	-0.4636773467	9.522334099	1
25	953	-0.5338542461	9.367642403	1
25	961	-0.4793394804	9.254970551	1
25	969	-0.5373772979	9.475212097	1
25	977	1.124829292	9.130260468	1
25	985	-3.098931074	8.73746109	1
25	993	-1.445001245	7.830602646	1
25	1001	-1.762965798	8.82930088	1
25	1009	-1.951482773	9.231492996	1
25	1017	0.6816623211	5.953312397	1
25	1025	-1.746556044	7.70455265	1
25	1033	-1.984901428	7.622961044	1
25	1041	-2.599956751	8.601319313	1
25	1049	-2.157262325	8.660349846	1
25	1057	-1.790429235	8.732046127	1
25	1065	-1.990247011	7.98152256	1
25	1073	-2.239392281	8.229532242	2
25	1081	-3.029147387	8.729277611	1
25	1089	-2.761217833	8.059400558	1
25	1097	-2.940051556	7.885928154	1
25	1105	-3.235699177	7.380423546	1
25	1113	-2.756491423	6.201725483	1
25	1121	-2.325376987	3.740231037	1
25	1129	-2.368446589	0.8465664387	1
25	1137	-3.679795027	2.037337303	1
25	1145	-6.965163708	1.308739662	1
25	1153	-7.903189182	2.506371975	1
25	1161	-6.898516655	3.197300434	1
25	1169	-4.80826807	1.947907925	1
25	1177	-4.313117981	0.5718336105	1
25	1185	-0.8992323875	1.745483875	1
25	1193	-1.52681303	2.980202198	1
25	1201	-5.029487133	2.976310253	1
25	1209	-4.621663094	3.114634037	1
25	1217	-3.519652367	1.705515623	2
25	1225	-5.456392765	-0.1530907154	1
25	1233	-4.652952194	3.004571438	1
25	1241	-4.216229916	4.282405853	1
25	1249	-4.580026627	4.45727253	2
25	1257	-6.986386299	3.730651379	1
25	1265	-8.021649361	4.018630981	1
25	1273	-6.762230873	3.240617752	1
25	1281	-6.79627037	2.483234167	2
25	1289	-7.881607533	2.63603735	1
25	1297	-3.409887791	1.183555245	1
25	1305	-2.369075298	0.7945116758	1
25	1313	-1.693596363	-0.4174156487	1
25	1321	-0.8060605526	-0.9939324856	1
25	1329	-1.072695255	-0.256682694	1
25	1337	-0.251901865	0.01178844273	1
25	1345	-0.1768884063	-0.02757501602	1
25	1353	-0.1285652518	0.1836631894	1
25	1361	0.2355754375	0.5976641178	1
25	1369	0.2494568825	0.5828899145	1
25	1377	-0.06450778246	0.1982895434	1
25	1385	-0.1594125628	0.1203346252	1
25	1393	-0.1190248132	-0.08987382799	1
25	1401	-0.04753220081	-0.02662343532	1
25	1409	0.1360853612	-0.0006587952375	1
25	1417	0.4021283388	0.03261489421	1
25	1425	0.4849412441	-0.1924296021	1
25	1433	0.385135293	-0.4491800666	1
