PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13036, filenames: A: 013035_013035.png & B: 013036_013035.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
9	993	2.30907011	7.848662376	1
9	1001	4.458621502	6.785106659	2
9	1009	9.704332352	5.98352623	1
9	1017	10.50736332	4.98045826	1
9	1025	10.05231667	3.909948349	1
9	1033	8.421330452	6.037096977	2
9	1041	13.23942947	7.033009529	1
9	1049	10.34983349	7.292607784	1
9	1057	8.551980972	9.607325554	1
9	1065	10.24521255	10.79951096	1
9	1073	11.39569283	8.777746201	1
9	1081	4.931046486	7.67515707	2
9	1089	2.274148703	6.046958923	2
9	1097	1.95849061	4.025928497	2
9	1105	2.348227978	3.352092028	1
9	1113	-4.441263199	7.069098949	1
9	1121	-6.524338245	8.707893372	1
9	1129	-7.459171772	3.514530182	1
9	1137	-6.162569046	3.947373867	1
9	1145	-5.405087471	4.859622955	1
9	1153	-5.428215027	5.339818001	1
9	1161	-8.240660667	2.476868629	1
9	1169	-9.168680191	3.737567663	2
9	1177	-7.983131886	5.132365704	2
9	1185	-3.158361435	7.44638443	1
9	1193	3.297597885	7.64645195	1
9	1201	3.322343111	7.619875431	2
9	1209	3.924708605	6.290973663	2
9	1217	8.553248405	5.949630737	2
9	1225	19.97447586	8.690965652	1
9	1233	12.26059628	7.124921799	2
9	1241	10.81915283	5.46514082	2
9	1249	14.62630939	5.000470638	1
9	1257	14.9360981	4.886640072	1
9	1265	17.13813019	6.550344467	1
9	1273	9.418741226	0.4568957388	2
9	1281	9.265133858	-4.545092583	1
9	1289	8.952123642	-3.411036491	1
9	1297	4.575938702	-2.93857789	2
9	1305	3.243371248	-2.471767902	2
9	1313	3.829473257	-2.093126774	1
9	1321	1.451511264	-1.078378081	2
9	1329	-1.000288963	-1.100398779	1
9	1337	-0.2732657194	-2.508210659	1
9	1345	0.3888382912	0.5570396185	1
9	1353	0.1700541973	0.1322440505	1
9	1361	-0.2218655646	-0.8912670612	1
9	1369	-0.4690654278	-1.715089083	1
9	1377	0.2314427793	0.2323952913	1
9	1385	-0.05273640156	0.5435492396	1
9	1393	-1.026169181	0.6393635273	1
9	1401	-0.936912775	-0.3900663853	1
9	1409	0.06508770585	-0.4715986848	1
9	1417	0.4511278868	0.0663408339	1
9	1425	0.005559504032	0.5668458939	1
9	1433	-0.04606839269	2.487004995	1
9	1441	-0.03902097046	0.6979600191	1
9	1449	0.001793563366	-0.06592226028	1
9	1457	0.004840299487	-0.2434245944	1
9	1465	0.04098097235	0.04724799097	1
9	1473	0.06831476092	0.4806172252	1
9	1481	0.02261281013	-0.3025411665	1
9	1489	-0.0177000612	-0.7501182556	1
9	1497	0.05592249334	-0.6399822235	1
9	1505	0.1989606619	0.1136318147	1
9	1513	0.3227397799	0.7444398403	1
9	1521	0.4657679796	0.3938367963	1
9	1529	0.4831829071	2.767060757	1
9	1537	0.3957201838	-0.1594010293	1
9	1545	0.1915096045	-0.4870048761	1
9	1553	-0.08477658778	-1.0961833	1
9	1561	-0.189688012	-1.009483695	1
9	1569	-0.09130017459	-0.1858201772	1
9	1577	0.03906377405	0.2293453813	1
9	1585	-0.1184340194	0.1243372038	2
9	1593	-0.2257641405	-0.02120839059	1
9	1601	-0.2173955142	0.2180949599	1
9	1609	-0.08691762388	0.09541931748	2
9	1617	-0.03067445755	0.019216571	2
9	1625	0.008332404308	-0.01975096576	2
9	1633	0.03271958977	0.002977014985	2
9	1641	0.01826433279	-0.01639513485	2
9	1649	-0.002245750045	-0.03672459722	2
9	1657	-0.007729779929	-0.06393648684	2
9	1665	-0.01552665792	-0.09521599859	2
9	1673	-0.02570815757	-0.12075039	2
9	1681	-0.02995846607	-0.1315549314	2
9	1689	-0.02347706631	-0.1067963764	2
9	1697	-0.01235973183	-0.1015074849	2
9	1705	8.339394117e-05	-0.08568931371	2
9	1713	0.01276260521	-0.07663621753	2
9	1721	0.02161388844	-0.07306055725	2
9	1729	0.01969514973	-0.0785491541	2
9	1737	0.004513069522	-0.1098681912	2
9	1745	-0.03319890797	-0.1946148574	2
9	1753	-0.128014043	-0.4165399969	2
9	1761	-0.1994465441	-1.006238699	2
9	1769	-0.334408313	-2.572731256	2
9	1777	-0.1840437204	-3.173893213	2
9	1785	-0.07370336354	-3.402719259	2
9	1793	-0.03278543428	-3.485364676	2
9	1801	-0.01349657588	-3.512540102	2
9	1809	-0.001221903483	-3.521370411	2
9	1817	0.00430606585	-3.526225328	2
9	1825	0.003908894956	-3.530215979	2
9	1833	0.001386695425	-3.531206608	2
9	1841	-0.0008590842481	-3.527904749	2
9	1849	-0.002091659699	-3.519826889	2
9	1857	-0.001965418458	-3.501012325	2
9	1865	-0.0005077475216	-3.451332808	2
9	1873	0.001467637834	-3.317116261	2
9	1881	0.0007588050794	-2.960469484	2
9	1889	-0.01342502981	-2.025980234	2
9	1897	-0.01862322725	-1.308581471	2
9	1905	-0.03000362217	-0.8267979026	2
9	1913	-0.07415707409	-0.5162236094	2
9	1921	-0.2173399627	-0.3613595665	2
9	1929	-0.645521462	-0.5186478496	2
9	1937	-1.326649189	-0.821282506	2
9	1945	-2.291844606	-0.9944978952	2
9	1953	-4.472376823	-1.437393546	1
9	1961	-3.209235191	-1.020619988	2
9	1969	-3.494811535	-0.9887782335	1
9	1977	-3.676190376	-1.249087572	1
9	1985	-3.3743608	-1.458180308	2
9	1993	-3.177529573	-1.533409595	1
9	2001	-3.126665831	-1.599624753	1
9	2009	-3.120666027	-1.616307378	1
9	2017	-3.107560396	-1.559463024	1
9	2025	-3.142627239	-1.386499166	1
9	2033	-3.28580761	-1.054014087	1
9	2041	-3.28305316	-1.188392878	2
9	2049	-3.332183599	-1.178619146	2
17	9	-3.280106068	-1.05505383	1
17	17	-3.4381392	-1.280315042	1
17	25	-3.468553782	-1.351243258	1
17	33	-3.429069042	-1.323440194	1
17	41	-1.225351691	-0.3632134795	2
17	49	0.01291935146	0.1242622137	1
17	57	-0.01739353687	0.1611414254	1
17	65	-0.1160178781	0.15645051	1
17	73	-0.09760548174	0.2162535191	1
17	81	0.01932052523	-3.103592396	1
17	89	0.08754302561	-3.087426424	1
17	97	0.076737836	-3.16537118	1
17	105	0.05139796436	-3.219393253	1
17	113	0.04198201001	-3.19761467	1
17	121	0.05083689839	-3.122056484	1
17	129	0.05039810389	-3.062036514	1
17	137	-0.1532946825	-1.139564395	2
17	145	-0.09911136329	-0.4404162467	2
17	153	-0.04490210861	-0.1369823664	2
17	161	-0.02546085417	-0.01875296421	2
17	169	-0.02722164616	0.02424981818	2
17	177	-0.03565636277	0.02607082948	2
17	185	-0.05509812385	0.009052769281	2
17	193	-0.09320051223	-0.03010054678	2
17	201	-0.1637075692	-0.09269940853	2
17	209	-0.2924278677	-0.1895432621	2
17	217	-0.4859108627	-0.3184808791	2
17	225	-0.5926463604	-0.4044268727	2
17	233	0.2841125727	0.06069003791	1
17	241	0.002597466111	0.09711518139	1
17	249	-0.04097565636	0.07144874334	1
17	257	-0.08021899313	0.08770622313	1
17	265	-0.03135403991	0.09354712069	1
17	273	0.05148520693	0.07375498861	1
17	281	0.09007170051	0.05610438436	1
17	289	0.06397781521	0.04040333256	1
17	297	0.03187674657	0.0285378024	1
17	305	0.01410584524	0.03248183802	1
17	313	-0.008118927479	0.05638124049	1
17	321	-0.03299378604	0.06100673229	1
17	329	-0.05164460838	0.03952709585	1
17	337	-0.06596304476	0.01315812767	1
17	345	-0.0662746951	0.09422230721	1
17	353	-0.06022661924	0.189485684	1
17	361	-0.06923140585	0.126090765	1
17	369	-0.07228118181	-0.04372048378	1
17	377	-0.04632587731	-0.007545873523	1
17	385	-0.01690866053	0.1006657481	1
17	393	-0.0002614036202	0.2263213694	1
17	401	0.001629419625	0.2855494022	1
17	409	-0.04217045009	0.3064897954	1
17	417	-0.1651032865	0.264216125	1
17	425	-0.4744703174	0.7777870893	1
17	433	-1.133819699	0.3797600269	1
17	441	-2.550203562	0.823906064	1
17	449	-2.790588856	0.9588342905	1
17	457	-2.38788414	0.3539483547	1
17	465	-2.282929659	0.2109958529	1
17	473	-2.448318958	0.5126273036	1
17	481	-2.618483067	0.07215982676	1
17	489	-2.172025204	0.2894048691	1
17	497	-1.399621248	-1.752965212	1
17	505	-0.6896731257	1.372273207	1
17	513	-0.3764246404	1.497880936	1
17	521	-0.4149451554	1.880537868	1
17	529	-0.4409434497	1.643785715	1
17	537	-0.3846815228	1.803076148	1
17	545	-0.3311917186	1.260538101	1
17	553	-0.2957798839	0.8864067793	1
17	561	-0.2468349934	0.7464395761	1
17	569	-0.1610630453	0.8500576615	1
17	577	-0.07456019521	0.5882830024	1
17	585	-0.1072466373	0.5826135874	1
17	593	-0.3096220791	0.420331955	1
17	601	-0.2059249133	0.7782836556	1
17	609	-0.1372772902	1.146717906	1
17	617	-0.06510161608	2.349568129	1
17	625	-0.005507782102	3.237649441	1
17	633	0.02544672787	2.284230947	1
17	641	-0.07463460416	1.901141524	1
17	649	-0.05435980856	1.154394746	1
17	657	-0.02682135999	0.8885264397	1
17	665	-0.05062811077	1.166456342	1
17	673	-0.07042440772	0.9829120636	1
17	681	-0.1546331644	0.7495661974	1
17	689	-0.8137557507	1.115354776	1
17	697	-0.5515522957	1.276282907	1
17	705	-0.310338825	1.548606753	1
17	713	0.8838120699	1.261020899	1
17	721	0.9876441956	0.2180964947	1
17	729	-0.7336261868	1.494853497	1
17	737	-0.4825584888	3.480646133	1
17	745	2.363190889	5.873265266	1
17	753	0.4612640738	5.30469799	2
17	761	-0.2601293325	4.320539474	1
17	769	0.121381253	3.366226912	1
17	777	0.193163693	2.99374795	1
17	785	-0.02546077967	2.189665318	1
17	793	-0.3105211258	2.390158176	1
17	801	-0.08286794275	2.394520998	1
17	809	-0.04833883047	2.837789536	1
17	817	-0.1960024238	3.851708651	1
17	825	0.0545104593	4.553695679	1
17	833	0.1583329439	4.407025814	1
17	841	0.2093113959	4.033371449	1
17	849	0.2334181368	4.094045162	1
17	857	0.004761531949	4.093574047	1
17	865	-0.1396606266	4.485807896	1
17	873	0.1291617453	5.559576988	1
17	881	0.09734611213	5.31124115	1
17	889	0.2669282854	4.837743759	1
17	897	1.213726997	3.764262199	2
17	905	1.03603065	3.404657841	2
17	913	0.03996545076	3.310959339	1
17	921	0.6877871752	4.824125767	1
17	929	0.1028043702	8.365539551	1
17	937	2.892109871	7.586420059	1
17	945	1.094520092	8.516831398	2
17	953	-0.408934474	9.258419037	1
17	961	0.4578500986	9.260565758	1
17	969	0.7911521196	8.712664604	1
17	977	0.6473052502	8.821570396	1
17	985	0.7748993039	8.271775246	1
17	993	-0.1802578419	7.993290901	2
17	1001	1.362461567	6.523130894	1
17	1009	1.587655187	6.487658501	1
17	1017	1.570952773	5.904362679	1
17	1025	-0.4821176529	4.704687595	1
17	1033	1.97224462	7.168332577	1
17	1041	1.932425737	7.597094059	1
17	1049	1.46107626	8.537697792	1
17	1057	2.209759474	9.358754158	2
17	1065	2.544392347	10.66788006	1
17	1073	4.003556252	11.6383934	1
17	1081	1.123298049	8.200766563	2
17	1089	-0.06709077954	6.439791203	2
17	1097	1.253094912	2.678734779	1
17	1105	-3.363379717	5.84053421	1
17	1113	-6.134372234	8.972845078	1
17	1121	-8.770720482	5.905905724	1
17	1129	-9.445519447	4.588728905	1
17	1137	-7.093658447	3.882520199	1
17	1145	-11.69900227	3.885752678	1
17	1153	-9.344878197	4.480334282	2
17	1161	-10.60362053	4.498571873	1
17	1169	-11.28224754	3.603468418	1
17	1177	-11.62235451	4.213144779	1
17	1185	-9.363412857	4.542625427	1
17	1193	-0.288305521	6.314002037	1
17	1201	2.744722843	8.922201157	1
17	1209	-0.1014662534	5.303414345	2
17	1217	1.760561943	2.866952419	1
17	1225	5.21780777	5.831482887	2
17	1233	5.988158226	7.218659401	1
17	1241	5.570554733	4.270030022	1
17	1249	4.053824902	5.63832283	2
17	1257	0.1961841583	5.828350067	1
17	1265	3.768701315	4.74239397	2
17	1273	1.852958202	-0.6345646381	1
17	1281	3.360077143	-3.395036697	1
17	1289	1.826660514	-2.735327244	1
17	1297	1.532321692	-2.932929039	1
17	1305	1.324701548	-2.383599281	1
17	1313	1.182818413	-1.643566489	1
17	1321	1.525349498	-0.04160885513	1
17	1329	1.476747274	1.046548605	1
17	1337	1.552460551	0.3409844041	1
17	1345	-0.6193470359	0.2637255192	1
17	1353	-0.8763306737	0.3041739464	1
17	1361	0.4454754591	0.7918366194	1
17	1369	0.5915000439	0.3568506241	1
17	1377	0.3427147865	0.7859839201	1
17	1385	0.1617084444	0.3140179813	1
17	1393	0.1598129272	0.0444073081	1
17	1401	0.2076196074	-0.1360119879	1
17	1409	-0.1401777565	0.03991670907	1
17	1417	-0.6490519047	0.3774774671	1
17	1425	-0.5229189396	0.4123291373	1
17	1433	-0.1295785159	1.110064268	1
17	1441	0.006328646094	0.7731137276	1
17	1449	0.02782934904	0.05279916152	1
17	1457	0.02801234275	-0.1601708829	1
17	1465	0.053701289	-0.1113893539	1
17	1473	0.04287874699	0.2964138985	1
17	1481	0.00170391798	-0.193229124	1
17	1489	0.0002752617002	0.1172137484	1
17	1497	0.03000111878	0.1140731871	1
17	1505	0.01047106087	-0.08343161643	1
17	1513	-0.1472149342	0.2191280425	1
17	1521	-0.2774980068	0.04875437915	1
17	1529	-0.5309181213	0.4709120691	2
17	1537	-0.1881313026	0.02068904042	1
17	1545	-0.04532031715	0.2010420114	1
17	1553	0.004429161549	-0.01411366463	1
17	1561	0.01723253354	-0.03736673295	1
17	1569	0.01579672098	0.04002895206	1
17	1577	-0.01389282197	0.1373035312	1
17	1585	-0.1686016768	0.1648746282	2
17	1593	0.05295424163	-0.0913727805	1
17	1601	0.02056464925	-0.01548649743	1
17	1609	-0.01268290915	0.04894642159	1
17	1617	-0.01343814842	-0.01801863685	1
17	1625	0.02295208164	-0.08144648373	1
17	1633	0.07156202942	0.0450771451	1
17	1641	0.02431916073	-0.01543782279	1
17	1649	-0.01727180369	-0.02984216809	1
17	1657	-0.005416931584	-0.05986886472	1
17	1665	-0.01314203534	-0.1009611189	1
17	1673	-0.03163934872	-0.13548024	1
17	1681	-0.04069017619	-0.1671180129	1
17	1689	-0.02811300009	-0.08732672036	1
17	1697	-0.0136855226	-0.1120367721	1
17	1705	-0.0001526921988	-0.07892423868	1
17	1713	0.01659053378	-0.07115878165	1
17	1721	0.03238391131	-0.0639963001	1
17	1729	0.03295849264	-0.05271870643	1
17	1737	0.02704296634	-0.05644056946	1
17	1745	0.02390425652	-0.05743637681	1
17	1753	-0.1513966918	-0.04876641929	1
17	1761	-0.1359172761	-0.02944486961	1
17	1769	-0.6197347045	-3.538061857	1
17	1777	-0.1440194547	-3.546229362	1
17	1785	-0.00428094482	-3.548899651	1
17	1793	-0.01115635969	-3.540834665	1
17	1801	-0.006482391618	-3.530885458	1
17	1809	0.005524799693	-3.525345802	1
17	1817	0.01023120619	-3.527089834	1
17	1825	0.006033923477	-3.533215761	1
17	1833	0.001110275742	-3.535499096	1
17	1841	-0.001872288529	-3.532680511	1
17	1849	-0.003450476564	-3.530563593	1
17	1857	-0.003296847921	-3.531877279	1
17	1865	-0.001025462057	-3.535870075	1
17	1873	0.004151856061	-3.539546251	1
17	1881	0.0142338071	-3.538312197	1
17	1889	-0.02241066657	-1.808889389	2
17	1897	-0.01244102977	-1.072966337	2
17	1905	0.002769438783	-0.6555886865	2
17	1913	0.02487235144	-0.3605132997	2
17	1921	0.06765864789	-0.04920721054	1
17	1929	-0.3925752044	-0.3733015656	1
17	1937	-1.042581558	-0.9507017136	1
17	1945	-1.076507688	-0.724817574	1
17	1953	-0.2499554455	-0.1289305091	1
17	1961	-1.660516977	-0.6356880665	2
17	1969	-3.354926825	-1.377735376	1
17	1977	-3.4218328	-1.500583529	1
17	1985	-3.269362211	-1.592043638	1
17	1993	-3.132098675	-1.634929299	1
17	2001	-3.099611521	-1.634766817	1
17	2009	-3.098288059	-1.614698887	1
17	2017	-3.095137119	-1.582703352	1
17	2025	-3.104971886	-1.530797362	1
17	2033	-3.14468503	-1.450303674	1
17	2041	-3.23116827	-1.3325454	1
17	2049	-3.381314039	-1.168845415	1
25	9	-3.281846762	-1.208141685	1
25	17	-3.347752333	-0.9962662458	1
25	25	-3.362584114	-0.9242400527	1
25	33	-0.07433974743	0.2514514327	1
25	41	0.02380284667	0.245842278	1
25	49	0.06622448564	0.2501093149	1
25	57	0.07786178589	0.2734302878	1
25	65	0.06325855851	0.2888750434	1
25	73	0.05960673839	0.2747064233	1
25	81	0.05078878626	-1.450860023	2
25	89	0.05023352802	-3.193760633	1
25	97	0.03384315223	-3.107640743	1
25	105	-1.34245646	-3.029921293	1
25	113	-0.1004469097	0.06382784247	1
25	121	-0.1035121083	0.2201405466	1
25	129	-0.04956472665	0.166403532	1
25	137	-0.007857773453	0.1181753874	1
25	145	0.06160238385	0.1520062387	1
25	153	0.06879787147	0.2082168162	1
25	161	0.03702947497	0.1545451283	1
25	169	0.003183081746	0.1244246513	1
25	177	-0.001419097185	0.08263584226	1
25	185	-0.001484705135	0.06653371453	1
25	193	0.002171687782	0.03952087462	1
25	201	0.01605082303	0.02128199488	1
25	209	0.01578955911	0.001338794827	1
25	217	-0.02860212326	0.003062341362	1
25	225	-0.1006792635	0.0223178789	1
25	233	-0.09593707323	0.07760656625	1
25	241	-0.02455938607	0.08365117013	1
25	249	0.0354035534	-0.003179654479	1
25	257	0.05705548823	0.008661802858	1
25	265	0.02311553061	0.01755123585	1
25	273	-0.03688647225	0.009600967169	1
25	281	-0.06558680534	0.0201300662	1
25	289	-0.05993724242	0.03996292502	1
25	297	-0.04473847523	0.05399230123	1
25	305	-0.03638088331	0.06332091242	1
25	313	-0.03563847765	0.07525791973	1
25	321	-0.02378923073	0.08357189596	1
25	329	0.0002334862947	0.133524701	1
25	337	0.03220448643	0.1810011268	1
25	345	0.06242133677	0.1566166431	1
25	353	0.1567362547	0.09258186817	1
25	361	0.2450601459	0.2378118634	1
25	369	0.08871915191	0.5451073647	1
25	377	0.003623917699	0.7400643826	1
25	385	-0.1400452107	0.5941641927	1
25	393	-0.2550782859	0.3571664691	1
25	401	-0.2718516588	0.2903541028	1
25	409	-0.2611243725	0.7153332829	1
25	417	-0.2784340382	0.5535193086	1
25	425	-0.5325334072	0.6204820275	1
25	433	-0.8240368366	0.8869699836	1
25	441	-1.675176859	1.132841229	1
25	449	-1.647846103	1.086098313	1
25	457	-1.364346981	0.6200312972	1
25	465	-0.9360415936	0.5465319157	1
25	473	-1.011073112	0.2583674192	1
25	481	-1.22537744	0.2026039958	1
25	489	-1.153820276	0.7644174695	1
25	497	-0.8399846554	1.082435369	1
25	505	-0.9268221855	1.618307948	1
25	513	-0.5599702597	1.778205156	1
25	521	-0.513886869	2.542578697	1
25	529	-0.5345719457	2.120110989	1
25	537	-0.38520661	1.946932197	1
25	545	-0.8937372565	1.567749977	1
25	553	-0.4856508374	1.288760781	1
25	561	-0.2930952311	0.9603626728	1
25	569	-0.3724016547	0.8193103075	1
25	577	-0.2795029879	0.35100317	1
25	585	-0.3099021912	0.4367872477	1
25	593	-0.3344605565	0.7774333358	1
25	601	-0.4150968194	0.913795352	1
25	609	-0.3872816563	0.8024266958	1
25	617	-0.3915843964	2.48320055	1
25	625	2.083420992	3.437521219	1
25	633	0.2890588641	2.135742188	1
25	641	-0.2057162821	1.407867074	1
25	649	-0.2999175787	0.5993640423	1
25	657	-0.1214568317	0.6266258955	1
25	665	-0.07078018785	0.8667218685	1
25	673	-0.2873654962	0.9325906038	1
25	681	-0.03119083494	1.072530389	1
25	689	0.1235412508	1.098551989	1
25	697	0.1289280653	0.8771651983	1
25	705	-0.0176858753	1.138648987	1
25	713	-0.2054295242	0.6935620308	1
25	721	0.2285618186	-0.001158773899	1
25	729	0.05516047776	1.321160078	1
25	737	-0.1158864051	3.090945721	1
25	745	-0.1455295086	5.86348772	1
25	753	-0.3889865279	4.096246719	1
25	761	-0.7963478565	3.716076612	1
25	769	-0.2897364497	3.753885269	1
25	777	-0.01573841274	3.507546425	1
25	785	1.988536596	1.757184505	1
25	793	-0.4292259812	2.761555195	1
25	801	-0.4140052795	2.492806435	1
25	809	-0.3294506967	2.772601128	1
25	817	-0.04730170965	3.874566793	1
25	825	-0.15648821	4.360662937	1
25	833	-0.3582266271	4.293345928	1
25	841	-0.4374449849	4.188752174	1
25	849	-0.3272249997	4.302339554	1
25	857	-0.4781451225	4.105381489	1
25	865	-0.5780640841	4.57122612	1
25	873	-0.2591416836	5.948814392	1
25	881	-0.4158744216	6.016324043	1
25	889	-0.2374985516	5.639568329	1
25	897	3.461899042	3.928160191	1
25	905	2.891815901	4.493700027	1
25	913	-0.08909595013	3.536405563	1
25	921	0.1459744871	5.542805195	1
25	929	0.1610004604	8.129899979	1
25	937	3.639658451	7.679934502	1
25	945	2.407238245	8.476970673	1
25	953	-0.4094257951	8.993961334	1
25	961	-0.5640050769	8.820401192	1
25	969	-0.8535705209	8.378826141	1
25	977	-0.6868860722	8.113807678	1
25	985	0.5238075256	8.255911827	1
25	993	-5.167462349	9.329594612	1
25	1001	-2.497152567	7.137582779	1
25	1009	-2.722644329	8.067663193	1
25	1017	-2.734611988	9.019777298	1
25	1025	-2.897045851	7.542109966	1
25	1033	-2.417110443	7.708067894	1
25	1041	-2.422859192	8.340355873	1
25	1049	-3.068312407	8.918996811	1
25	1057	-3.718411446	8.622114182	1
25	1065	-1.476737499	10.52589226	1
25	1073	-2.64629817	9.376429558	2
25	1081	-4.37432003	7.049723148	1
25	1089	-4.918904781	8.832704544	1
25	1097	-5.081655502	8.293766022	1
25	1105	-6.337498188	7.301793098	1
25	1113	-5.586244583	8.281825066	1
25	1121	-9.417639732	4.72383213	1
25	1129	-10.46700478	3.756008625	1
25	1137	-10.60230255	3.755989075	1
25	1145	-9.313539505	4.287570477	1
25	1153	-9.648674965	4.197194099	1
25	1161	-9.524688721	4.202215672	1
25	1169	-13.03664207	3.442343712	1
25	1177	-10.39309216	2.883225203	1
25	1185	-9.322004318	3.26304841	1
25	1193	-11.71342087	3.236915588	1
25	1201	-9.855930328	3.549820185	1
25	1209	-8.835858345	3.13353014	1
25	1217	-5.904119968	3.632423401	2
25	1225	-6.851965904	4.549354076	1
25	1233	-4.134214878	5.350593567	2
25	1241	-5.745336533	5.041119576	1
25	1249	-4.17774868	7.454440117	1
25	1257	-3.24808836	5.82859087	1
25	1265	-4.112467289	7.225446224	1
