PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13031, filenames: A: 013030_013030.png & B: 013031_013030.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
17	385	0.9269239902	-0.6336930394	1
17	393	0.8595696688	-1.464915276	1
17	401	0.8260416985	0.369376868	1
17	409	0.725002408	-0.6297943592	1
17	417	0.348344326	0.2955271304	1
17	425	-1.878478765	1.024892688	1
17	433	-2.756295204	0.3653478026	1
17	441	-2.085022926	-1.657854319	1
17	449	-1.489952803	-0.7104805708	1
17	457	0.301350832	1.772382259	1
17	465	1.195492029	-0.4348448515	1
17	473	1.371252298	0.3392178118	1
17	481	1.007069945	-0.2847661972	1
17	489	-0.5290906429	-1.937123299	1
17	497	-1.38010323	-1.045762658	1
17	505	-0.9590508938	1.397512436	1
17	513	-1.414603233	0.6988789439	1
17	521	-0.9911619425	0.6103953123	1
17	529	-0.7984770536	-1.078278542	1
17	537	-0.1135749817	1.446946263	1
17	545	0.1091265678	1.061225891	1
17	553	0.02193045616	0.9450085163	1
17	561	-0.0927567482	1.311583519	1
17	569	0.02365678549	1.749676585	1
17	577	-0.03502780199	1.736583829	1
17	585	-0.0947611928	1.949011803	1
17	593	-0.1522974372	2.554825544	1
17	601	-0.1943016052	3.201646328	1
17	609	0.7284269333	3.495094776	1
17	617	1.05834198	2.883589983	1
17	625	1.031818867	2.013787985	1
17	633	1.017663717	2.06019783	1
17	641	1.058050752	2.11426115	1
17	649	1.09483254	2.229072332	1
17	657	1.591048956	1.109071255	1
17	665	1.823730946	2.403185129	1
17	673	1.555877209	3.27560401	1
17	681	1.172025681	3.141291142	1
17	689	0.4009852409	3.433345318	1
17	697	0.6438452005	3.047685623	2
17	705	0.8574342728	4.154952526	1
17	713	0.3327593207	4.609763622	1
17	721	-0.8157095313	4.945099354	1
17	729	0.01446306705	4.837707043	1
17	737	0.8694884777	5.23645401	1
17	745	1.17349565	4.836232662	1
17	753	1.067204118	4.60679388	1
17	761	1.20194149	4.97426796	1
17	769	0.7914991379	4.070793152	1
17	777	0.7012229562	4.237833023	1
17	785	2.789852619	4.963054657	1
17	793	2.715396404	5.304527283	1
17	801	0.3201757669	5.318429947	1
17	809	-0.6717917919	5.337752819	1
17	817	-0.01145303249	5.367960453	1
17	825	1.030649662	5.478026867	1
17	833	-0.5686614513	5.987465858	1
17	841	1.43372345	6.394586563	1
17	849	1.58374536	6.36000061	1
17	857	1.403510571	6.532705784	1
17	865	0.8201032877	7.267698288	1
17	873	0.6191586256	8.254134178	1
17	881	0.740044117	9.128206253	1
17	889	-2.538428307	11.44744587	1
17	897	1.367798328	11.69304752	1
17	905	1.810592651	11.73140621	1
17	913	1.104422092	11.66175175	1
17	921	1.839859486	13.04703522	1
17	929	-1.392806053	10.34903812	1
17	937	-1.254957199	10.44139481	1
17	945	-0.6657881737	10.18478489	1
17	953	-0.7865247726	10.47327042	1
17	961	-0.8280403614	10.82851219	1
17	969	-0.8524389267	9.565304756	1
17	977	1.124614716	9.26239872	1
17	985	0.5267941952	10.12854671	1
17	993	3.174993038	10.1491642	1
17	1001	3.252843857	9.64868927	1
17	1009	2.938506126	9.49288559	1
17	1017	2.167077065	8.975799561	1
17	1025	2.120200634	9.063685417	1
17	1033	1.37743187	8.419158936	2
17	1041	3.289269209	7.460911751	1
17	1049	-0.000383191451	6.819447517	2
17	1057	1.518830299	4.638636589	1
17	1065	3.182685614	6.594609737	1
17	1073	2.50293684	6.178496361	1
17	1081	-0.5131470561	6.432704449	2
17	1089	-1.58204627	5.543476582	2
17	1097	-0.862003088	4.505721569	1
17	1105	0.1512742043	3.748055458	1
17	1113	4.478004456	5.280853271	1
17	1121	4.658015251	5.277483463	1
17	1129	6.684725761	4.844680309	1
17	1137	0.4495649338	0.01121723652	1
17	1145	0.4135041237	0.06820726395	1
17	1153	3.43208456	-1.402033806	1
17	1161	3.818002701	1.98927784	1
17	1169	3.987293959	1.3064394	1
17	1177	4.274686813	1.443909883	1
17	1185	5.190881729	1.057468414	1
17	1193	2.2975173	0.01289153099	1
17	1201	-5.541491508	0.2379817963	1
17	1209	-2.722291946	0.9319396019	1
17	1217	-4.807510376	1.340435743	1
17	1225	-9.089560509	2.20289278	1
17	1233	-9.317581177	1.908746958	1
17	1241	-8.444013596	1.704365492	2
17	1249	-7.307833672	1.493244171	1
17	1257	-6.206645012	1.491051912	1
17	1265	-9.496087074	2.745221138	1
17	1273	-8.654204369	-1.21581471	1
17	1281	-7.719293594	-2.411307812	1
17	1289	-7.131828785	-1.925308228	1
17	1297	-4.624454021	0.07329720259	1
17	1305	-2.490703583	-1.553491592	1
17	1313	-0.9769086838	-0.9061757922	1
17	1321	0.7482876778	0.8043842316	1
17	1329	-1.037062764	0.5307161808	2
17	1337	-0.7177366614	0.3544558883	2
17	1345	-0.8527995348	0.2038434148	1
17	1353	1.196362972	0.1659440398	1
17	1361	1.100139618	0.3623923659	1
17	1369	0.9593117237	0.209908396	1
17	1377	0.6228499413	2.417716742	1
17	1385	0.1374827623	0.126508981	1
17	1393	-0.2710984349	-0.06780830026	1
17	1401	-0.2813471556	-0.1457565129	1
17	1409	-0.11833179	-0.1889088899	1
17	1417	0.1549797058	0.04652983323	1
17	1425	0.6502594948	0.695695281	1
17	1433	0.8739277124	0.1361361742	1
17	1441	0.831787467	0.01173874736	1
17	1449	0.8047685623	-0.03578612953	1
17	1457	0.7535219193	0.144105196	1
17	1465	0.8174123764	0.6176808476	1
17	1473	0.9010341167	3.434263468	1
17	1481	0.9636143446	3.294221401	1
17	1489	1.040461779	3.224965811	1
17	1497	1.034987211	-0.7660820484	1
17	1505	0.9658439159	1.079322338	1
17	1513	0.8966863751	0.5266703367	1
17	1521	0.8636054993	1.178013086	1
17	1529	0.8746743202	1.077824831	1
17	1537	0.8492828608	2.07779789	1
17	1545	0.8077647686	2.312000275	1
17	1553	0.8780639172	2.219216108	1
17	1561	1.443820477	2.895803213	2
17	1569	0.9105827808	1.729166508	1
17	1577	0.9347598553	1.197171569	1
17	1585	0.9880639315	3.85999608	1
17	1593	0.9266074896	0.7438957691	1
17	1601	0.9175018072	-0.03308689594	1
17	1609	1.017820477	-0.3022999167	1
17	1617	1.022161961	-0.2254039347	1
17	1625	1.012141228	-0.0772453323	1
17	1633	1.056055665	-0.06013776362	1
17	1641	0.9664492011	1.001832247	1
17	1649	0.8637099266	1.656288147	1
17	1657	0.8763027191	1.380199909	1
17	1665	0.8556785583	0.939738214	1
17	1673	0.9005562067	0.2853859663	1
17	1681	0.89808321	-0.1011580974	1
17	1689	0.8235198855	0.6968539953	1
17	1697	0.788231194	0.4772555232	1
17	1705	0.6914172173	0.577472508	1
17	1713	0.6189688444	0.6848840117	1
17	1721	0.6090551615	0.5218782425	1
17	1729	0.6701022983	0.564864397	1
17	1737	0.6369150281	0.4109753966	1
17	1745	0.5233724117	0.4240881205	1
17	1753	0.6055583358	0.5885021091	2
17	1761	0.5259056091	1.461386561	1
17	1769	0.7055923343	0.5616148114	2
17	1777	0.7703633308	0.3378996551	2
17	1785	0.8022280335	0.1624357253	2
17	1793	0.8209642172	0.1079993397	2
17	1801	0.8255288601	-0.04342110828	2
17	1809	0.8338312507	-0.006089354865	2
17	1817	0.8269681931	-0.03847269714	2
17	1825	0.8278432488	-0.05967263132	2
17	1833	0.8431595564	-0.06398002058	2
17	1841	0.8529990911	-0.05857886374	2
17	1849	0.8520230055	-0.04254279658	2
17	1857	0.8226674199	-0.04900004342	2
17	1865	0.7392989993	-0.04863106087	2
17	1873	0.5871425271	-0.06169635057	2
17	1881	0.6342311502	0.1427419186	2
17	1889	0.6426717639	0.3243635893	2
17	1897	0.637026608	0.355145812	2
17	1905	0.6164857149	0.448117137	2
17	1913	0.561098814	0.6743347645	2
17	1921	0.4321575761	1.245994091	1
17	1929	0.3992590904	1.634406447	1
17	1937	0.2435965538	0.6250475645	1
17	1945	0.1178382039	0.03565080464	1
17	1953	0.07550399005	0.1782103777	1
17	1961	-1.113491058	-0.3559492826	2
17	1969	-3.314378023	-1.30145514	1
17	1977	-3.259922981	-1.395234704	1
17	1985	-3.145341873	-1.461470008	1
17	1993	-3.058708191	-1.495748043	1
17	2001	-3.028743267	-1.505526423	1
17	2009	-3.022120953	-1.505738378	1
17	2017	-3.024020672	-1.497820854	1
17	2025	-3.040864468	-1.469364285	1
17	2033	-3.07999897	-1.40735662	1
17	2041	-3.148770094	-1.298785925	1
17	2049	-3.254524231	-1.130640626	1
25	9	-3.761366367	-1.048962235	1
25	17	-3.364611626	-0.7688922882	1
25	25	-3.190955639	-0.6783349514	1
25	33	0.02269348502	0.3530430794	1
25	41	0.08492419124	0.3219236135	1
25	49	0.1165385246	0.3067189455	1
25	57	0.216535151	0.3006645441	1
25	65	0.3449913859	0.2871397734	1
25	73	0.4038664103	0.3727593422	1
25	81	0.4797208309	-1.339972377	2
25	89	0.395793736	-2.983311653	1
25	97	0.4202060103	-2.913090944	1
25	105	0.4463911057	-2.837618589	1
25	113	0.7205151916	-0.8184803128	1
25	121	0.7350133061	-1.017156363	1
25	129	0.6149929166	0.06868910789	1
25	137	0.7230437994	0.05397754908	1
25	145	0.9262554049	-0.3660994768	1
25	153	0.942301631	-0.6861045957	1
25	161	0.9249458909	-0.7368421555	1
25	169	0.8805702329	-0.7767156959	1
25	177	0.8598031402	-0.9391924739	1
25	185	0.8319094181	-0.9937126637	1
25	193	0.7957936525	-0.9845443964	1
25	201	0.8272807598	-0.9572487473	1
25	209	0.9143613577	-0.8904545307	1
25	217	0.9809565544	-0.8588060737	1
25	225	0.9668545127	-0.9174216986	1
25	233	0.9288439155	-1.40740633	1
25	241	0.923766315	-1.286565065	1
25	249	0.9531962872	-1.599252224	1
25	257	0.9861568213	-1.624091148	1
25	265	0.986405611	-1.678723335	1
25	273	0.9526255131	-1.570484996	1
25	281	0.9333225489	-1.6258533	1
25	289	0.9413995743	-1.431121349	1
25	297	0.9520442486	-1.354171753	1
25	305	0.9808329344	-1.171652555	1
25	313	1.059593081	-0.65422225	1
25	321	1.052159309	-0.8501555324	1
25	329	1.028469801	-0.5871297121	1
25	337	0.8940464854	-0.6512023211	1
25	345	0.7878257036	-0.4752946794	1
25	353	0.74409163	-0.3195499778	2
25	361	0.676858902	-0.4279741645	1
25	369	0.519772768	-0.3305495381	1
25	377	0.4923675358	0.1138500348	1
25	385	0.57129246	0.1324945092	1
25	393	0.68973279	0.3989908099	1
25	401	0.7723537087	0.8142539263	1
25	409	0.2528697252	0.396042943	1
25	417	-0.701754868	0.3446575999	1
25	425	-1.357050896	0.540646553	1
25	433	-2.723585606	0.6092051864	1
25	441	-0.8574041128	-0.673151195	1
25	449	-0.7333837152	-0.4124493897	1
25	457	-0.1191432476	-0.2891420722	1
25	465	0.5713984966	0.1175428778	1
25	473	0.5318940282	0.2807944417	1
25	481	0.05648130178	-0.2679679394	1
25	489	-0.4117786288	-0.5537745953	1
25	497	-2.159240723	0.4359464049	1
25	505	-0.9880236387	1.338339806	1
25	513	-0.7399351001	0.9004256725	1
25	521	-2.727335453	0.8582865	1
25	529	-3.172978163	0.6904312372	1
25	537	0.2015296519	1.132823825	1
25	545	0.1845549345	1.473686337	1
25	553	0.2897535563	1.840165257	1
25	561	0.6258378029	1.710034609	1
25	569	0.5511600375	1.828201532	1
25	577	0.3749201298	1.947983503	1
25	585	-3.048169851	2.369858265	1
25	593	-3.125551939	2.806781292	1
25	601	0.200627327	3.24963522	1
25	609	0.2050001025	3.183349133	1
25	617	0.4129797816	3.087833881	1
25	625	0.7443173528	3.012193441	1
25	633	0.7603233457	2.848786354	1
25	641	0.5800179839	2.360506773	1
25	649	0.6445500255	1.922128916	1
25	657	0.3451473117	1.144220829	1
25	665	0.5435542464	2.568652153	1
25	673	0.3038779497	3.158742189	1
25	681	0.2997505665	3.141188622	1
25	689	0.3426920176	3.658864975	1
25	697	0.4779430628	4.584974766	1
25	705	0.2557328045	4.276458263	1
25	713	0.2745465338	4.411263943	1
25	721	-0.6501581669	4.751617908	1
25	729	-0.6117139459	4.882688046	1
25	737	-0.09506064653	5.398572922	1
25	745	-0.1312738657	5.26692152	1
25	753	-0.007446944714	4.905872345	1
25	761	0.1819046736	4.667965889	1
25	769	0.07613897324	4.525287151	1
25	777	0.8452652097	4.571094036	1
25	785	1.272672415	4.974068165	1
25	793	1.272667646	5.86082077	1
25	801	0.7030812502	5.406907558	1
25	809	0.350348115	5.468184948	1
25	817	0.2608367503	5.431095123	1
25	825	0.10542202	5.498893261	1
25	833	0.1110942364	6.073746204	1
25	841	-0.02673786879	6.494337082	1
25	849	-0.1235290766	6.774013519	1
25	857	-0.2361431122	6.895726204	1
25	865	-0.5159705281	7.496455669	1
25	873	-0.6547484994	8.090726852	1
25	881	-0.5852335691	8.43808651	1
25	889	-0.7844331264	10.8625679	1
25	897	-0.9024365544	11.29320335	1
25	905	-0.9980674386	11.18881893	1
25	913	-1.110660553	10.89501095	1
25	921	-1.07943511	12.18976593	1
25	929	-2.323393822	10.7026968	1
25	937	-3.326366425	10.5416851	1
25	945	-1.865549922	10.2568121	1
25	953	-2.364484787	10.58479214	2
25	961	-1.785339117	10.75083923	1
25	969	-1.41370666	9.879149437	1
25	977	-1.580269098	9.14229393	1
25	985	-2.020405531	9.498189926	1
25	993	-1.283447027	9.789207458	2
25	1001	-1.60982275	9.886520386	1
25	1009	-1.717260122	9.672706604	1
25	1017	-2.323792458	9.320016861	1
25	1025	-2.365795851	9.105828285	1
25	1033	-4.395251274	8.841623306	1
25	1041	-3.296080351	8.697443008	1
25	1049	-6.637247086	8.489497185	1
25	1057	-6.61570549	7.445891857	1
25	1065	-6.183481216	6.98225975	1
25	1073	-5.375557899	6.283784866	1
25	1081	-4.54908514	5.893246651	2
25	1089	-4.635613441	5.290100574	1
25	1097	-1.640036821	3.853452682	1
25	1105	-6.958414078	3.386231422	1
25	1113	-7.870442867	3.795184135	1
25	1121	-6.305329323	3.27888298	1
25	1129	-3.609223843	1.649828196	1
25	1137	-2.68007493	0.3872890472	1
25	1145	-5.471939087	0.644888401	1
25	1153	-6.864113808	-0.1283175945	1
25	1161	-7.311415195	2.143267155	1
25	1169	-4.868666172	2.359305859	1
25	1177	-4.058751106	2.376071692	1
25	1185	-3.038916826	1.814954519	2
25	1193	-5.58965683	1.282497168	1
25	1201	-6.386166573	0.5991382599	1
25	1209	-8.645888329	2.017613649	1
25	1217	-9.355412483	2.099778652	1
25	1225	-7.550074577	1.643645287	1
25	1233	-7.324075699	1.176054001	1
25	1241	-11.08261013	2.247387171	1
25	1249	-9.642554283	3.021173716	1
25	1257	-7.84899807	2.752162933	1
25	1265	-6.744071007	2.693864822	1
25	1273	-12.31517029	1.435409904	1
25	1281	-8.317171097	-0.1937346458	1
25	1289	-6.786916733	-1.749799371	1
25	1297	-8.134115219	0.5891121626	1
25	1305	-7.284433842	0.5656830072	1
25	1313	-7.534835339	2.64371109	1
25	1321	-3.180802107	1.207648158	2
25	1329	-1.530266881	0.2232154608	1
25	1337	-0.4203389883	0.861918211	2
25	1345	-0.3087204099	0.2388809621	1
25	1353	0.01214468479	0.1047132015	1
25	1361	0.2918346822	0.2047566473	1
25	1369	0.4790373147	0.1511210948	1
25	1377	0.4703994989	0.09487085044	1
25	1385	0.04904359579	0.096533373	1
25	1393	0.004719883204	-0.08112161607	1
25	1401	0.09610614181	-0.1373469681	1
25	1409	0.2544009686	-0.210196197	1
