PIVlab, ASCII chart output - 05-Dec-2023
FRAME: 13033, filenames: A: 013032_013032.png & B: 013033_013032.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px]	y [px]	u [px/frame]	v [px/frame]	Vector type [-]
9	9	-4.852020741	0.40034163	1
9	17	-3.863068581	-1.594193578	1
9	25	-3.240736246	-1.478341103	2
9	33	-2.672105789	-1.304226637	2
9	41	-1.582870603	-0.9031852484	2
9	49	-0.94806844	-0.7234715819	2
9	57	-1.245423079	-1.08511436	2
9	65	-2.958476543	-2.242471695	1
9	73	-2.715920687	-2.021699905	1
9	81	-2.760988712	-1.405526876	1
9	89	-2.812110186	-1.382025599	1
9	97	-2.77902317	-1.987230301	1
9	105	-2.772571564	-2.299320459	1
9	113	-2.776463985	-2.07754302	1
9	121	-2.650251627	-1.792746544	1
9	129	-2.523156166	-1.660229087	1
9	137	-2.780510187	-1.609622955	1
9	145	-0.8466914892	-3.013485193	2
9	153	-0.1426987201	-3.541243315	2
9	161	0.08001388609	-3.683947086	2
9	169	0.05175292492	-3.533590317	2
9	177	-0.2760414183	-2.907021284	2
9	185	-1.301331997	-1.191550732	1
9	193	0.4399318695	-0.6319749355	1
9	201	0.1427111626	-0.347319603	1
9	209	-1.979310274	-0.4657104015	1
9	217	-3.408458233	-0.765408814	1
9	225	-3.427978754	-1.072066784	1
9	233	-3.193504333	-1.279221535	1
9	241	-3.200260639	-1.402072549	1
9	249	-3.211243153	-1.56709528	1
9	257	-3.209877968	-1.729798913	1
9	265	-0.8409149647	-1.44394958	2
9	273	-0.03012134507	-1.173846722	2
9	281	0.103460364	-0.4414201379	2
9	289	0.03381835297	-0.1566236019	2
9	297	0.01633445174	-0.02649873681	2
9	305	0.01963603869	0.0473344475	2
9	313	0.01445914526	0.1104945764	2
9	321	-0.005653832573	0.137624383	2
9	329	-0.02213747613	0.1454000473	2
9	337	-0.02943920158	0.1367505491	2
9	345	-0.03589681536	0.1233351752	2
9	353	-0.04159190506	0.1249359474	2
9	361	-0.04471829906	0.1303873658	2
9	369	-0.05459375679	0.162109375	2
9	377	-0.1052064002	0.186221391	2
9	385	-0.2492191792	0.09085282683	1
9	393	-0.2483656257	0.1665253341	1
9	401	0.4664675891	-0.1366650015	2
9	409	1.719012737	-1.269209504	1
9	417	2.165971994	0.5080922842	1
9	425	1.780243397	0.5905681849	1
9	433	1.4970963	1.420239687	1
9	441	0.93115592	-1.806111097	1
9	449	0.6694921255	0.3855975866	1
9	457	0.3495057821	0.5335905552	1
9	465	0.01590876281	-0.01278853416	1
9	473	-0.09278655052	0.05681017041	1
9	481	0.07725091279	-0.1852371097	1
9	489	0.3248786926	0.2336872816	1
9	497	0.4415313005	0.6732079983	1
9	505	0.4311668873	0.907733798	1
9	513	0.02401664294	1.358787656	2
9	521	-0.1694533378	1.585209727	1
9	529	-0.0006676241755	1.83483386	1
9	537	0.07258436084	1.864950895	1
9	545	-0.009931840003	1.224000692	1
9	553	0.09110811353	0.06452655792	1
9	561	0.2335309982	0.0430008173	1
9	569	0.4023886919	0.4561602473	1
9	577	0.3071755171	1.574066639	1
9	585	0.1256198883	1.965804458	1
9	593	-0.02655303478	0.848410964	1
9	601	0.2306413651	0.9974632263	1
9	609	0.7680373192	3.226793528	1
9	617	0.4516630173	4.057242393	1
9	625	0.2846266031	1.714556217	1
9	633	-0.350373894	3.435265779	1
9	641	-0.3060718775	2.005570889	1
9	649	-0.1043157876	1.461613536	1
9	657	0.03370071203	0.7759746909	1
9	665	-0.04197311401	0.8447976112	1
9	673	-0.07839655876	2.021135807	1
9	681	-0.1390308142	2.876545191	1
9	689	-0.1810495853	2.806535244	1
9	697	-0.2182224989	2.092938662	1
9	705	-0.1477126479	2.584757805	1
9	713	0.03687496483	4.011253357	1
9	721	0.4838958979	4.883728027	1
9	729	0.2514466345	5.996549606	1
9	737	-0.2244796157	5.684564114	1
9	745	-0.3432807922	6.081630707	1
9	753	-0.02348178625	4.900967598	1
9	761	-0.04893682897	3.630434513	1
9	769	-0.7543629408	3.990621805	2
9	777	-0.3305020332	3.90945673	1
9	785	-0.8632161617	3.499038458	1
9	793	-0.644636631	3.671715975	1
9	801	-0.2417094707	4.229278564	1
9	809	-0.02805602551	4.933056831	1
9	817	0.01018071175	4.561770439	1
9	825	-0.1023232341	4.706311703	1
9	833	-0.2170910835	4.88472414	1
9	841	-0.3639665842	5.847675323	1
9	849	-0.4250881672	6.153692245	1
9	857	-1.230815887	5.888678074	1
9	865	-1.94597435	6.192852497	1
9	873	-1.244416714	7.12706852	1
9	881	-1.480974078	7.378077507	1
9	889	0.2523323298	6.316421509	1
9	897	0.1010460854	4.736454964	1
9	905	0.135676384	7.28049612	1
9	913	0.2667851448	9.937862396	1
9	921	0.5875935555	11.67713737	1
9	929	1.47714138	10.48396397	1
9	937	1.576926231	10.29144764	1
9	945	3.143633366	10.36283684	1
9	953	1.054558873	10.20320511	2
9	961	1.329339504	10.14579582	2
9	969	3.347498894	10.26895237	1
9	977	4.141551018	10.12226486	1
9	985	5.369675636	10.07334614	2
9	993	13.12697887	9.84687233	1
9	1001	13.44030857	8.257249832	1
9	1009	8.706447601	8.682685852	2
9	1017	10.66070175	8.193922997	1
9	1025	9.702861786	6.445823193	1
9	1033	10.32250118	7.719263077	1
9	1041	11.81624413	9.23175621	1
9	1049	11.19582748	12.35329819	1
9	1057	9.8875494	9.193443298	2
9	1065	15.51447773	6.388381004	1
9	1073	15.36961937	4.508329868	1
9	1081	9.18666172	4.785067081	2
9	1089	12.55517673	4.118445873	1
9	1097	13.00443363	5.513150215	1
9	1105	6.420191288	4.924594879	2
9	1113	4.216754913	4.175823212	2
9	1121	2.528505802	4.013230324	1
9	1129	1.491186023	0.6743989587	2
9	1137	0.5949954987	-1.208531618	1
9	1145	5.912082195	-1.155485868	1
9	1153	5.466865063	-0.9965902567	2
9	1161	5.777211189	-0.4093358219	2
9	1169	6.863008976	1.267070055	2
9	1177	11.39908791	1.723882675	1
9	1185	12.78648949	1.709002018	1
9	1193	12.81894302	-0.2052230835	2
9	1201	19.59321404	-0.6786239147	1
9	1209	11.91201115	-0.5390125513	2
9	1217	13.31717873	-0.7838531733	1
9	1225	5.910990238	1.39763248	2
9	1233	3.812107325	2.216784477	2
9	1241	3.177814722	0.7050787807	2
9	1249	3.049526215	-0.1758064777	2
9	1257	5.034188271	-0.8926975727	1
9	1265	3.768441916	0.4555992484	2
9	1273	2.442919731	0.2729344666	2
9	1281	-0.2417400628	-1.556875825	2
9	1289	0.8402199745	-2.118065834	1
9	1297	0.2105066776	-0.6265363693	1
9	1305	-0.06715393066	2.030359507	1
9	1313	-0.7558894157	-0.8854721785	1
9	1321	-0.3004190922	2.772676706	1
9	1329	0.1169891357	1.912725687	1
9	1337	0.2328357548	-0.8751292229	1
9	1345	-0.0840255022	-2.032156944	1
9	1353	-0.4295014143	-1.711495876	1
9	1361	-0.4944429398	-0.6823388338	1
9	1369	-0.3512574434	-1.189589024	1
9	1377	0.1314115673	-0.1777835339	2
9	1385	0.4315124154	0.1787074804	1
9	1393	0.1884646416	0.2356762439	1
9	1401	-0.04390780255	0.1466921866	1
9	1409	-0.1023216248	0.2660016418	1
9	1417	-0.1308876276	0.143344149	1
9	1425	-0.1938812733	0.05155739933	1
9	1433	-0.1840355396	0.4059137106	1
9	1441	-0.08982689679	0.9358351827	1
9	1449	-0.09500280023	0.4606745839	1
9	1457	-0.1917993575	0.1996060908	1
9	1465	-0.3519122601	0.04980053008	1
9	1473	-0.4083008766	0.1783444285	1
9	1481	-0.3109099269	0.3517142534	1
9	1489	-0.1182381064	0.4578279853	1
9	1497	0.05494812876	0.4965953231	1
9	1505	0.1366783679	0.2632771134	1
9	1513	0.2510092258	-0.5552656054	1
9	1521	0.4733771086	-0.7730121613	1
9	1529	0.4953269958	-2.105870247	1
9	1537	0.2879241705	-1.446012974	1
9	1545	0.1101679504	0.284219861	1
9	1553	0.06440839171	3.572550297	1
9	1561	-0.08444005251	7.008155823	1
9	1569	-0.03162801266	4.853108883	2
9	1577	-0.3245803714	2.957292557	1
9	1585	-0.2534185946	1.364751577	2
9	1593	-0.4851150811	0.4200526178	2
9	1601	-1.239712238	0.1844404638	2
9	1609	-3.282310247	0.2918272614	1
9	1617	-3.041798115	-0.576587379	1
9	1625	-3.192301035	-0.9659192562	1
9	1633	-3.646958113	-1.453240156	1
9	1641	-2.468465328	-0.9256173968	2
9	1649	-3.697852373	-1.310967922	1
9	1657	-3.419533014	-1.326918602	1
9	1665	-3.218316317	-1.660883665	1
9	1673	-3.180635214	-1.846972227	1
9	1681	-2.158976078	-1.244156957	2
9	1689	-3.358773708	-1.714898467	1
9	1697	-3.358734846	-1.74606967	1
9	1705	-3.27630949	-1.762828112	1
9	1713	-3.154850006	-1.734064937	1
9	1721	-3.073742867	-1.712141395	1
9	1729	-3.055276394	-1.719393849	1
9	1737	-3.063729286	-1.744238853	1
9	1745	-3.078423738	-1.768993139	1
9	1753	-3.096248865	-1.77315712	1
9	1761	-1.274422765	-0.7717725039	2
9	1769	-0.5987872481	-0.4073190689	2
9	1777	-0.3018183708	-0.2439831644	2
9	1785	-0.1525317281	-0.1556941122	2
9	1793	-0.06971777231	-0.103021279	2
9	1801	-0.01938925311	-0.07501168549	2
9	1809	0.01015118137	-0.06459587812	2
9	1817	0.0190770179	-0.05764904246	2
9	1825	0.01410568971	-0.05377835035	2
9	1833	0.004859686363	-0.05090418458	2
9	1841	-0.007201382425	-0.04975777864	2
9	1849	-0.02419579215	-0.04682195559	2
9	1857	-0.0494299382	-0.04582916945	2
9	1865	-0.08703406155	-0.04685475305	2
9	1873	-0.136307165	-0.05170804262	2
9	1881	-0.151165098	-0.06176211312	2
9	1889	-0.1233154461	-0.07779825479	2
9	1897	-0.08961434662	-0.09744340181	2
9	1905	-0.06888596714	-0.1203015074	2
9	1913	-0.07783910632	-0.1520347893	2
9	1921	-0.1548253894	-0.2224736363	2
9	1929	-0.3919680417	-0.4653193057	2
9	1937	-0.6823051572	-0.7620798349	2
9	1945	-0.8283623457	-0.784942627	2
9	1953	-0.9461134672	-0.6786791086	2
9	1961	-1.725020766	-0.9230973125	2
9	1969	-2.852746964	-1.359236479	2
9	1977	-3.314071655	-1.578908324	2
9	1985	-3.485204697	-1.690301418	2
9	1993	-3.584732294	-1.746402979	1
9	2001	-3.558426857	-1.767578602	1
9	2009	-3.553169966	-1.744984865	2
9	2017	-3.593905926	-1.567574143	2
9	2025	-3.71073246	-1.015004873	1
9	2033	-5.595202923	-1.421099424	1
9	2041	-4.82920599	-0.5705066919	1
9	2049	-4.442135811	-1.181239009	2
17	9	-3.714911461	-1.006265402	1
17	17	-3.328558445	-1.394344687	1
17	25	-3.18703413	-1.536602974	1
17	33	-3.192710876	-1.531153679	1
17	41	-1.1284374	-0.6818575263	2
17	49	-0.01591160893	-0.1821151376	1
17	57	0.170275569	-0.2893996835	1
17	65	0.372358501	-0.4448788762	1
17	73	0.4518959522	-0.2557807565	1
17	81	0.4316624999	-3.641024113	1
17	89	0.4251748323	-3.647980928	1
17	97	0.4446447492	-3.821413279	1
17	105	0.4526438117	-3.868322372	1
17	113	0.4485222101	-3.753756046	1
17	121	0.4579843283	-3.706421137	1
17	129	0.4705096483	-3.782416582	1
17	137	0.4439059496	-3.857367277	1
17	145	0.3831344843	-3.88958931	1
17	153	0.3385814428	-3.926297903	1
17	161	0.3309874535	-3.977007151	1
17	169	0.3512862921	-4.009802818	1
17	177	0.4214548469	-3.995923042	1
17	185	0.6057364941	-3.91378355	1
17	193	0.8267338276	-3.792903662	1
17	201	0.7864370346	-3.711210012	1
17	209	0.5177006721	-3.69178772	1
17	217	0.3674678206	-3.700889349	1
17	225	-0.7136443257	-3.707400799	1
17	233	0.7003470659	-0.7314064503	1
17	241	-0.2369075418	-0.7437525392	2
17	249	0.6615630388	-0.477203995	1
17	257	0.7057607174	-0.2076816112	1
17	265	0.7172544599	-1.428202987	1
17	273	0.6470905542	-1.636170506	1
17	281	0.3066840768	0.006209902465	1
17	289	-0.01833975315	-0.001951910555	1
17	297	-0.004451036453	0.02979293838	1
17	305	0.02811452001	0.05800750852	1
17	313	0.02939523011	0.1465248913	1
17	321	-0.009283166379	0.1569785327	1
17	329	-0.03131939471	0.161825195	1
17	337	-0.03028331324	0.1415164322	1
17	345	-0.03665934131	0.1083190292	1
17	353	-0.04416060448	0.1210852861	1
17	361	-0.03796923161	0.1041167974	1
17	369	-0.01385657117	0.1697193533	1
17	377	-0.01180626824	0.3057019711	1
17	385	-0.04221544415	0.2526441813	1
17	393	-0.05732714385	0.3192532957	1
17	401	-0.07124431431	0.6926891804	1
17	409	-0.473285079	0.3704785705	1
17	417	-1.351868987	0.8687000275	1
17	425	-2.022568226	0.942946434	1
17	433	-1.854496717	1.104550123	1
17	441	-1.394568443	-0.5633224249	1
17	449	-0.728346467	0.6552602053	1
17	457	-0.2564173043	0.8987846375	1
17	465	-0.1192813516	0.4359546602	1
17	473	-0.08046378195	0.5308581591	1
17	481	-0.09887386858	0.03678429127	1
17	489	-0.2975259423	0.5481978655	1
17	497	-0.5128496289	1.125231624	1
17	505	-0.3838812113	1.292710662	1
17	513	-0.1896636188	1.583419561	1
17	521	-0.155922398	1.386598706	1
17	529	-0.1354913414	1.355355501	1
17	537	-0.1134743541	1.43699348	1
17	545	-0.1388843358	1.272552848	1
17	553	-0.3455094397	0.7074900866	1
17	561	-0.8310956955	1.090572	1
17	569	-1.047998548	1.278083563	1
17	577	-1.022980809	1.734759212	1
17	585	-0.9949438572	1.392155409	1
17	593	-0.9295637608	0.9295876026	1
17	601	-0.6802812815	1.952831388	1
17	609	-0.3670210838	3.989991426	1
17	617	0.543712914	4.634860516	1
17	625	0.264483124	4.289639473	1
17	633	0.2599669993	3.4053092	1
17	641	0.2843559682	1.930346012	1
17	649	0.1463673711	1.417920351	1
17	657	0.0894285515	0.9474326372	1
17	665	0.06619475782	1.129776597	1
17	673	-0.06895894557	1.910606742	1
17	681	-0.46512568	2.720528603	1
17	689	-0.6023491025	2.903780222	1
17	697	-1.006216288	2.469886065	1
17	705	-0.1987889856	2.430764198	1
17	713	-0.1259524971	3.694182396	1
17	721	0.132245332	5.554169655	1
17	729	0.1096794605	6.26145792	1
17	737	1.240313649	5.317338943	1
17	745	0.04213735461	5.36093235	1
17	753	0.3820199668	5.122732162	1
17	761	1.481476545	4.983869553	1
17	769	-1.883649945	4.431973934	1
17	777	-0.01264798641	3.703794479	2
17	785	1.690573215	2.79725194	1
17	793	1.576758504	3.367524624	1
17	801	1.099546432	4.348507404	1
17	809	0.08001475036	5.489924431	1
